iteration,x,y
1,24.3145,29.1163
1,28.018,33.1757
1,31.592,50.8818
1,29.949,41.6539
1,28.0707,33.3726
1,30.73,45.8277
1,32.6325,61.1962
1,32.2612,55.6408
1,32.8709,66.4685
1,31.4321,2.90068
1,18.301,14.5878
1,23.9329,23.9904
1,26.2206,28.4659
1,20.9723,19.0448
1,22.1674,2.3643
1,26.9668,0.9337
1,16.4429,10.2665
1,17.8829,5.18195
1,42.8671,21.3458
1,49.3306,27.5919
1,45.5136,24.2586
1,53.8442,30.8985
1,36.9129,11.9473
1,34.4642,7.35377
1,39.6536,16.7671
1,58.6783,34.0231
1,24.1669,34.2569
1,13.6535,14.2678
1,19.5924,24.4536
1,22.1361,29.2151
1,16.3486,19.1658
1,17.9963,0.0995739
1,12.2652,9.40716
1,13.8649,3.74595
1,42.742,14.1522
1,48.6926,21.7675
1,45.0895,17.6786
1,53.3222,25.6161
1,36.9399,3.65894
1,39.8194,8.88605
1,27.8732,53.0034
1,26.1549,43.0827
1,24.2227,34.4646
1,26.9619,47.4933
1,28.7326,64.1167
1,28.487,58.1296
1,58.4188,29.1376
1,28.1981,-3.0223
1,22.8674,-2.25656
1,33.4485,-0.704733
2,22.1481,24.8948
2,28.018,33.1757
2,31.592,50.8818
2,29.949,41.6539
2,28.0707,33.3726
2,30.73,45.8277
2,32.6325,61.1962
2,32.2612,55.6408
2,32.8709,66.4685
2,31.4321,2.90068
2,18.301,14.5878
2,23.9329,23.9904
2,26.2206,28.4659
2,20.9723,19.0448
2,22.1674,2.3643
2,26.9668,0.9337
2,16.4429,10.2665
2,17.8829,5.18195
2,42.8671,21.3458
2,49.3306,27.5919
2,45.5136,24.2586
2,53.8442,30.8985
2,36.9129,11.9473
2,34.4642,7.35377
2,39.6536,16.7671
2,58.6783,34.0231
2,24.1669,34.2569
2,13.6535,14.2678
2,19.5924,24.4536
2,22.1361,29.2151
2,16.3486,19.1658
2,17.9963,0.0995739
2,12.2652,9.40716
2,13.8649,3.74595
2,42.742,14.1522
2,48.6926,21.7675
2,45.0895,17.6786
2,53.3222,25.6161
2,36.9399,3.65894
2,39.8194,8.88605
2,27.8732,53.0034
2,26.1549,43.0827
2,24.2227,34.4646
2,26.9619,47.4933
2,28.7326,64.1167
2,28.487,58.1296
2,58.4188,29.1376
2,28.1981,-3.0223
2,22.8674,-2.25656
2,33.4485,-0.704733
3,19.8437,21.0188
3,28.018,33.1757
3,31.592,50.8818
3,29.949,41.6539
3,28.0707,33.3726
3,30.73,45.8277
3,32.6325,61.1962
3,32.2612,55.6408
3,32.8709,66.4685
3,31.4321,2.90068
3,18.301,14.5878
3,23.9329,23.9904
3,26.2206,28.4659
3,20.9723,19.0448
3,22.1674,2.3643
3,26.9668,0.9337
3,16.4429,10.2665
3,17.8829,5.18195
3,42.8671,21.3458
3,49.3306,27.5919
3,45.5136,24.2586
3,53.8442,30.8985
3,36.9129,11.9473
3,34.4642,7.35377
