iteration,x,y
1,8.27112,39.5635
1,13.3504,64.9867
1,17.224,62.5981
1,6.41832,45.9895
1,12.5775,37.0318
1,9.59419,41.1234
1,12.5775,37.0318
1,15.4541,33.2109
1,4.1649,50.5616
1,4.80065,61.0789
1,3.33606,56.2729
1,28.4239,22.7767
1,22.9267,63.3423
1,19.8115,28.2877
1,24.0092,24.9855
1,39.2176,20.4028
1,33.4585,21.296
1,8.67611,66.0466
1,26.0159,66.6757
1,22.0026,67.8738
1,12.5239,30.4847
1,0.464099,49.1239
1,9.41843,34.552
1,9.41843,34.552
1,2.83655,44.2061
1,6.21401,38.9503
1,0.168095,60.3996
1,3.49369,66.4125
1,-0.728179,55.1927
1,26.4095,19.2617
1,18.2155,66.621
1,17.2203,25.2591
1,21.7071,21.706
1,37.9349,16.5528
1,31.7808,17.567
1,12.204,70.3994
1,8.13572,70.3906
2,5.93214,42.996
2,13.3504,64.9867
2,17.224,62.5981
2,6.41832,45.9895
2,12.5775,37.0318
2,9.59419,41.1234
2,12.5775,37.0318
2,15.4541,33.2109
2,4.1649,50.5616
2,4.80065,61.0789
2,3.33606,56.2729
2,28.4239,22.7767
2,22.9267,63.3423
2,19.8115,28.2877
2,24.0092,24.9855
2,39.2176,20.4028
2,33.4585,21.296
2,8.67611,66.0466
2,26.0159,66.6757
2,22.0026,67.8738
2,12.5239,30.4847
2,0.464099,49.1239
2,9.41843,34.552
2,9.41843,34.552
2,2.83655,44.2061
2,6.21401,38.9503
2,0.168095,60.3996
2,3.49369,66.4125
2,-0.728179,55.1927
2,26.4095,19.2617
2,18.2155,66.621
2,17.2203,25.2591
2,21.7071,21.706
2,37.9349,16.5528
2,31.7808,17.567
2,12.204,70.3994
2,8.13572,70.3906
3,3.98679,46.1856
3,13.3504,64.9867
3,17.224,62.5981
3,6.41832,45.9895
3,12.5775,37.0318
3,9.59419,41.1234
3,12.5775,37.0318
3,15.4541,33.2109
3,4.1649,50.5616
3,4.80065,61.0789
3,3.33606,56.2729
3,28.4239,22.7767
3,22.9267,63.3423
3,19.8115,28.2877
3,24.0092,24.9855
3,39.2176,20.4028
3,33.4585,21.296
3,8.67611,66.0466
3,26.0159,66.6757
3,22.0026,67.8738
3,12.5239,30.4847
3,0.464099,49.1239
3,9.41843,34.552
3,9.41843,34.552
3,2.83655,44.2061
3,6.21401,38.9503
3,0.168095,60.3996
3,3.49369,66.4125
3,-0.728179,55.1927
3,26.4095,19.2617
3,18.2155,66.621
3,17.2203,25.2591
3,21.7071,21.706
3,37.9349,16.5528
3,31.7808,17.567
3,12.204,70.3994
3,8.13572,70.3906
3,22.4948,74.2496
4,2.50608,49.2046
4,13.3504,64.9867
4,17.224,62.5981
4,6.41832,45.9895
4,12.5775,37.0318
4,9.59419,41.1234
4,12.5775,37.0318
4,15.4541,33.2109
4,4.1649,50.5616
4,4.80065,61.0789
4,3.33606,56.2729
4,28.4239,22.7767
4,22.9267,63.3423
4,19.8115,28.2877
4,24.0092,24.9855
4,39.2176,20.4028
4,33.4585,21.296
4,8.67611,66.0466
4,26.0159,66.6757
4,22.0026,67.8738
4,12.5239,30.4847
4,0.464099,49.1239
4,9.41843,34.552
4,9.41843,34.552
4,2.83655,44.2061
4,6.21401,38.9503
4,0.168095,60.3996
4,3.49369,66.4125
4,-0.728179,55.1927
4,26.4095,19.2617
4,18.2155,66.621
4,17.2203,25.2591
4,21.7071,21.706
4,37.9349,16.5528
4,31.7808,17.567
4,12.204,70.3994
4,8.13572,70.3906
4,22.4948,74.2496
4,27.1075,72.7337
4,19.4475,78.9464
5,1.561,52.1253
5,13.3504,64.9867
5,17.224,62.5981
5,6.41832,45.9895
5,12.5775,37.0318
5,9.59419,41.1234
5,12.5775,37.0318
5,15.4541,33.2109
5,4.1649,50.5616
5,4.80065,61.0789
5,3.33606,56.2729
5,28.4239,22.7767
5,22.9267,63.3423
5,19.8115,28.2877
5,24.0092,24.9855
5,39.2176,20.4028
5,33.4585,21.296
5,8.67611,66.0466
5,26.0159,66.6757
5,22.0026,67.8738
5,12.5239,30.4847
5,0.464099,49.1239
5,9.41843,34.552
5,9.41843,34.552
5,2.83655,44.2061
5,6.21401,38.9503
5,0.168095,60.3996
5,3.49369,66.4125
5,-0.728179,55.1927
5,26.4095,19.2617
5,18.2155,66.621
5,17.2203,25.2591
5,21.7071,21.706
5,37.9349,16.5528
5,31.7808,17.567
5,12.204,70.3994
5,8.13572,70.3906
5,22.4948,74.2496
5,27.1075,72.7337
5,19.4475,78.9464
5,25.3644,77.5479
5,15.1309,83.5473
6,1.22257,55.0198
6,13.3504,64.9867
6,17.224,62.5981
6,6.41832,45.9895
