iteration,x,y
1,18.9881,64.7203
1,41.3042,81.3512
1,32.5651,57.8148
1,20.2019,66.6051
1,25.4341,60.8817
1,22.6075,63.4038
1,22.6305,63.3795
1,29.1283,58.6259
1,19.2762,73.9393
1,20.3076,78.1405
1,18.967,70.2225
1,47.7565,60.5154
1,48.7703,78.4088
1,45.047,79.4448
1,51.3482,60.6441
1,40.3516,59.3027
1,36.6368,58.3907
1,44.7491,60.1527
1,19.4744,92.9326
1,20.8023,81.4888
1,20.9349,85.5181
1,20.6779,88.9083
1,31.0358,93.021
1,35.7745,86.1331
1,33.4668,89.1149
1,38.4542,83.4613
1,43.9555,84.389
1,27.089,55.152
1,15.3922,67.7665
1,19.9592,60.4068
1,23.0493,57.6572
1,17.1888,63.8922
1,19.9337,60.4333
1,15.7303,76.3314
1,16.5465,80.0361
1,14.9419,71.7591
1,44.2253,55.9827
1,47.9216,82.7314
1,47.5281,56.4648
1,51.4613,56.6519
1,35.2947,54.0765
1,30.8396,53.9549
1,39.3834,54.9548
1,37.762,89.9635
1,35.4368,93.45
1,40.297,87.1179
1,16.7211,88.2427
1,17.0345,84.5143
1,15.0233,92.5392
1,16.9793,96.7684
1,29.1293,96.5479
1,12.4225,96.6749
2,17.6278,67.2564
2,41.3042,81.3512
2,32.5651,57.8148
2,20.2019,66.6051
2,25.4341,60.8817
2,22.6075,63.4038
2,22.6305,63.3795
2,29.1283,58.6259
2,19.2762,73.9393
2,20.3076,78.1405
2,18.967,70.2225
2,47.7565,60.5154
2,48.7703,78.4088
2,45.047,79.4448
2,51.3482,60.6441
2,40.3516,59.3027
2,36.6368,58.3907
2,44.7491,60.1527
2,19.4744,92.9326
2,20.8023,81.4888
2,20.9349,85.5181
2,20.6779,88.9083
2,31.0358,93.021
2,35.7745,86.1331
2,33.4668,89.1149
2,38.4542,83.4613
2,43.9555,84.389
2,27.089,55.152
2,15.3922,67.7665
2,19.9592,60.4068
2,23.0493,57.6572
2,17.1888,63.8922
2,19.9337,60.4333
2,15.7303,76.3314
2,16.5465,80.0361
2,14.9419,71.7591
2,44.2253,55.9827
2,47.9216,82.7314
2,47.5281,56.4648
2,51.4613,56.6519
2,35.2947,54.0765
2,30.8396,53.9549
2,39.3834,54.9548
2,37.762,89.9635
2,35.4368,93.45
2,40.297,87.1179
2,16.7211,88.2427
2,17.0345,84.5143
2,15.0233,92.5392
2,16.9793,96.7684
2,29.1293,96.5479
2,12.4225,96.6749
2,15.3835,100.277
2,27.7139,99.248
2,11.3776,100.873
2,33.372,97.1655
3,17.0132,69.6115
3,41.3042,81.3512
3,32.5651,57.8148
3,20.2019,66.6051
3,25.4341,60.8817
3,22.6075,63.4038
3,22.6305,63.3795
3,29.1283,58.6259
3,19.2762,73.9393
3,20.3076,78.1405
3,18.967,70.2225
3,47.7565,60.5154
3,48.7703,78.4088
3,45.047,79.4448
3,51.3482,60.6441
3,40.3516,59.3027
3,36.6368,58.3907
3,44.7491,60.1527
3,19.4744,92.9326
3,20.8023,81.4888
3,20.9349,85.5181
3,20.6779,88.9083
3,31.0358,93.021
3,35.7745,86.1331
3,33.4668,89.1149
3,38.4542,83.4613
3,43.9555,84.389
3,27.089,55.152
3,15.3922,67.7665
3,19.9592,60.4068
3,23.0493,57.6572
3,17.1888,63.8922
3,19.9337,60.4333
3,15.7303,76.3314
3,16.5465,80.0361
3,14.9419,71.7591
3,44.2253,55.9827
3,47.9216,82.7314
3,47.5281,56.4648
3,51.4613,56.6519
3,35.2947,54.0765
3,30.8396,53.9549
3,39.3834,54.9548
3,37.762,89.9635
3,35.4368,93.45
3,40.297,87.1179
3,16.7211,88.2427
3,17.0345,84.5143
3,15.0233,92.5392
3,16.9793,96.7684
3,29.1293,96.5479
3,12.4225,96.6749
3,15.3835,100.277
3,27.7139,99.248
3,11.3776,100.873
3,33.372,97.1655
3,16.9144,102.787
3,24.8018,103.142
3,12.5499,103.94
3,30.9145,101.7
4,16.9656,71.8834
4,41.3042,81.3512
4,32.5651,57.8148
4,20.2019,66.6051
4,25.4341,60.8817
4,22.6075,63.4038
4,22.6305,63.3795
4,29.1283,58.6259
4,19.2762,73.9393
4,20.3076,78.1405
4,18.967,70.2225
4,47.7565,60.5154
4,48.7703,78.4088
4,45.047,79.4448
4,51.3482,60.6441
4,40.3516,59.3027
4,36.6368,58.3907
4,44.7491,60.1527
4,19.4744,92.9326
4,20.8023,81.4888
4,20.9349,85.5181
4,20.6779,88.9083
4,31.0358,93.021
4,35.7745,86.1331
4,33.4668,89.1149
4,38.4542,83.4613
4,43.9555,84.389
4,27.089,55.152
4,15.3922,67.7665
4,19.9592,60.4068
4,23.0493,57.6572
4,17.1888,63.8922
4,19.9337,60.4333
4,15.7303,76.3314
4,16.5465,80.0361
4,14.9419,71.7591
4,44.2253,55.9827
4,47.9216,82.7314
4,47.5281,56.4648
4,51.4613,56.6519
4,35.2947,54.0765
4,30.8396,53.9549
4,39.3834,54.9548
4,37.762,89.9635
4,35.4368,93.45
4,40.297,87.1179
4,16.7211,88.2427
4,17.0345,84.5143
4,15.0233,92.5392
4,16.9793,96.7684
4,29.1293,96.5479
4,12.4225,96.6749
4,15.3835,100.277
4,27.7139,99.248
4,11.3776,100.873
4,33.372,97.1655
4,16.9144,102.787
4,24.8018,103.142
4,12.5499,103.94
4,30.9145,101.7
4,21.6076,104.537
5,17.306,74.1696
5,41.3042,81.3512
5,32.5651,57.8148
5,20.2019,66.6051
5,25.4341,60.8817
5,22.6075,63.4038
5,22.6305,63.3795
5,29.1283,58.6259
5,19.2762,73.9393
5,20.3076,78.1405
5,18.967,70.2225
5,47.7565,60.5154
5,48.7703,78.4088
5,45.047,79.4448
5,51.3482,60.6441
5,40.3516,59.3027
5,36.6368,58.3907
5,44.7491,60.1527
5,19.4744,92.9326
5,20.8023,81.4888
5,20.9349,85.5181
5,20.6779,88.9083
5,31.0358,93.021
5,35.7745,86.1331
5,33.4668,89.1149
5,38.4542,83.4613
5,43.9555,84.389
5,27.089,55.152
5,15.3922,67.7665
5,19.9592,60.4068
5,23.0493,57.6572
5,17.1888,63.8922
5,19.9337,60.4333
5,15.7303,76.3314
5,16.5465,80.0361
5,14.9419,71.7591
5,44.2253,55.9827
5,47.9216,82.7314
5,47.5281,56.4648
5,51.4613,56.6519
5,35.2947,54.0765
5,30.8396,53.9549
5,39.3834,54.9548
5,37.762,89.9635
5,35.4368,93.45
5,40.297,87.1179
5,16.7211,88.2427
5,17.0345,84.5143
5,15.0233,92.5392
5,16.9793,96.7684
5,29.1293,96.5479
5,12.4225,96.6749
5,15.3835,100.277
5,27.7139,99.248
5,11.3776,100.873
5,33.372,97.1655
5,16.9144,102.787
5,24.8018,103.142
5,12.5499,103.94
5,30.9145,101.7
5,21.6076,104.537
5,20.919,108.596
5,16.9363,107.506
5,28.388,105.183
5,25.9101,107.188
6,17.8558,76.5679
6,41.3042,81.3512
6,32.5651,57.8148
6,20.2019,66.6051
6,25.4341,60.8817
6,22.6075,63.4038
6,22.6305,63.3795
6,29.1283,58.6259
6,19.2762,73.9393
6,20.3076,78.1405
6,18.967,70.2225
6,47.7565,60.5154
6,48.7703,78.4088
6,45.047,79.4448
6,51.3482,60.6441
6,40.3516,59.3027
6,36.6368,58.3907
6,44.7491,60.1527
6,19.4744,92.9326
6,20.8023,81.4888
6,20.9349,85.5181
6,20.6779,88.9083
6,31.0358,93.021
6,35.7745,86.1331
6,33.4668,89.1149
6,38.4542,83.4613
6,43.9555,84.389
6,27.089,55.152
6,15.3922,67.7665
6,19.9592,60.4068
6,23.0493,57.6572
6,17.1888,63.8922
6,19.9337,60.4333
6,15.7303,76.3314
6,16.5465,80.0361
6,14.9419,71.7591
6,44.2253,55.9827
6,47.9216,82.7314
6,47.5281,56.4648
6,51.4613,56.6519
6,35.2947,54.0765
6,30.8396,53.9549
6,39.3834,54.9548
6,37.762,89.9635
6,35.4368,93.45
6,40.297,87.1179
6,16.7211,88.2427
6,17.0345,84.5143
6,15.0233,92.5392
6,16.9793,96.7684
6,29.1293,96.5479
6,12.4225,96.6749
6,15.3835,100.277
6,27.7139,99.248
6,11.3776,100.873
6,33.372,97.1655
6,16.9144,102.787
6,24.8018,103.142
6,12.5499,103.94
6,30.9145,101.7
6,21.6076,104.537
6,20.919,108.596
6,16.9363,107.506
6,28.388,105.183
6,25.9101,107.188
6,52.6996,78.3009
6,52.2003,82.3634
7,18.4359,79.1758
7,41.3042,81.3512
7,32.5651,57.8148
7,20.2019,66.6051
7,25.4341,60.8817
7,22.6075,63.4038
7,22.6305,63.3795
7,29.1283,58.6259
7,19.2762,73.9393
7,20.3076,78.1405
7,18.967,70.2225
7,47.7565,60.5154
7,48.7703,78.4088
7,45.047,79.4448
7,51.3482,60.6441
7,40.3516,59.3027
7,36.6368,58.3907
7,44.7491,60.1527
7,19.4744,92.9326
7,20.8023,81.4888
7,20.9349,85.5181
7,20.6779,88.9083
7,31.0358,93.021
7,35.7745,86.1331
7,33.4668,89.1149
7,38.4542,83.4613
7,43.9555,84.389
7,27.089,55.152
7,15.3922,67.7665
7,19.9592,60.4068
7,23.0493,57.6572
7,17.1888,63.8922
7,19.9337,60.4333
7,15.7303,76.3314
7,16.5465,80.0361
7,14.9419,71.7591
7,44.2253,55.9827
7,47.9216,82.7314
7,47.5281,56.4648
7,51.4613,56.6519
7,35.2947,54.0765
7,30.8396,53.9549
7,39.3834,54.9548
7,37.762,89.9635
7,35.4368,93.45
7,40.297,87.1179
7,16.7211,88.2427
7,17.0345,84.5143
7,15.0233,92.5392
7,16.9793,96.7684
7,29.1293,96.5479
7,12.4225,96.6749
7,15.3835,100.277
7,27.7139,99.248
7,11.3776,100.873
7,33.372,97.1655
7,16.9144,102.787
7,24.8018,103.142
7,12.5499,103.94
7,30.9145,101.7
7,21.6076,104.537
7,20.919,108.596
7,16.9363,107.506
7,28.388,105.183
7,25.9101,107.188
7,52.6996,78.3009
7,52.2003,82.3634
8,18.8678,82.091
8,41.3042,81.3512
8,32.5651,57.8148
8,20.2019,66.6051
8,25.4341,60.8817
8,22.6075,63.4038
8,22.6305,63.3795
8,29.1283,58.6259
8,19.2762,73.9393
8,20.3076,78.1405
8,18.967,70.2225
8,47.7565,60.5154
8,48.7703,78.4088
8,45.047,79.4448
8,51.3482,60.6441
8,40.3516,59.3027
8,36.6368,58.3907
8,44.7491,60.1527
8,19.4744,92.9326
8,20.8023,81.4888
8,20.9349,85.5181
8,20.6779,88.9083
8,31.0358,93.021
8,35.7745,86.1331
8,33.4668,89.1149
8,38.4542,83.4613
8,43.9555,84.389
8,27.089,55.152
8,15.3922,67.7665
8,19.9592,60.4068
8,23.0493,57.6572
8,17.1888,63.8922
8,19.9337,60.4333
8,15.7303,76.3314
8,16.5465,80.0361
8,14.9419,71.7591
8,44.2253,55.9827
8,47.9216,82.7314
8,47.5281,56.4648
8,51.4613,56.6519
8,35.2947,54.0765
8,30.8396,53.9549
8,39.3834,54.9548
8,37.762,89.9635
8,35.4368,93.45
8,40.297,87.1179
8,16.7211,88.2427
8,17.0345,84.5143
8,15.0233,92.5392
8,16.9793,96.7684
8,29.1293,96.5479
8,12.4225,96.6749
8,15.3835,100.277
8,27.7139,99.248
8,11.3776,100.873
8,33.372,97.1655
8,16.9144,102.787
8,24.8018,103.142
8,12.5499,103.94
8,30.9145,101.7
8,21.6076,104.537
8,20.919,108.596
8,16.9363,107.506
8,28.388,105.183
8,25.9101,107.188
8,52.6996,78.3009
8,52.2003,82.3634
9,18.9724,85.4112
9,41.3042,81.3512
9,32.5651,57.8148
9,20.2019,66.6051
9,25.4341,60.8817
9,22.6075,63.4038
9,22.6305,63.3795
9,29.1283,58.6259
9,19.2762,73.9393
9,20.3076,78.1405
9,18.967,70.2225
9,47.7565,60.5154
9,48.7703,78.4088
9,45.047,79.4448
9,51.3482,60.6441
9,40.3516,59.3027
9,36.6368,58.3907
9,44.7491,60.1527
9,19.4744,92.9326
9,20.8023,81.4888
9,20.9349,85.5181
9,20.6779,88.9083
9,31.0358,93.021
9,35.7745,86.1331
9,33.4668,89.1149
9,38.4542,83.4613
9,43.9555,84.389
9,27.089,55.152
9,15.3922,67.7665
9,19.9592,60.4068
9,23.0493,57.6572
9,17.1888,63.8922
9,19.9337,60.4333
9,15.7303,76.3314
