iteration,x,y
1,35.6475,33.8255
1,38.9236,35.6896
1,33.9127,65.8744
1,36.9883,60.9767
1,40.8555,44.9225
1,39.9307,56.1256
1,41.2698,50.3769
1,24.6925,26.5355
1,35.6042,30.8199
1,38.7735,35.2633
1,29.9549,28.3361
1,15.4902,19.3149
1,20.0145,22.6256
1,10.6292,16.0198
1,35.0346,36.685
1,19.605,27.5931
1,24.5231,30.9412
1,30.9319,32.7055
1,9.55532,20.1575
1,14.531,23.5025
1,31.1391,62.8736
1,34.2439,57.6612
1,37.0093,46.3904
1,35.1969,37.1063
1,37.1856,52.0759
1,27.4256,67.8216
2,34.3226,32.3453
2,38.9236,35.6896
2,33.9127,65.8744
2,36.9883,60.9767
2,40.8555,44.9225
2,39.9307,56.1256
2,41.2698,50.3769
2,24.6925,26.5355
2,35.6042,30.8199
2,38.7735,35.2633
2,29.9549,28.3361
2,15.4902,19.3149
2,20.0145,22.6256
2,10.6292,16.0198
2,35.0346,36.685
2,19.605,27.5931
2,24.5231,30.9412
2,30.9319,32.7055
2,9.55532,20.1575
2,14.531,23.5025
2,31.1391,62.8736
2,34.2439,57.6612
2,37.0093,46.3904
2,35.1969,37.1063
2,37.1856,52.0759
2,27.4256,67.8216
2,6.91902,11.7036
2,4.77976,16.1044
3,32.9262,31.3792
3,38.9236,35.6896
3,33.9127,65.8744
3,36.9883,60.9767
3,40.8555,44.9225
3,39.9307,56.1256
3,41.2698,50.3769
3,24.6925,26.5355
3,35.6042,30.8199
3,38.7735,35.2633
3,29.9549,28.3361
3,15.4902,19.3149
3,20.0145,22.6256
3,10.6292,16.0198
3,35.0346,36.685
3,19.605,27.5931
3,24.5231,30.9412
3,30.9319,32.7055
3,9.55532,20.1575
3,14.531,23.5025
3,31.1391,62.8736
3,34.2439,57.6612
3,37.0093,46.3904
3,35.1969,37.1063
3,37.1856,52.0759
3,27.4256,67.8216
3,6.91902,11.7036
3,4.77976,16.1044
3,8.73129,6.57394
4,31.4552,30.7727
4,38.9236,35.6896
4,33.9127,65.8744
4,36.9883,60.9767
4,40.8555,44.9225
4,39.9307,56.1256
4,41.2698,50.3769
4,24.6925,26.5355
4,35.6042,30.8199
4,38.7735,35.2633
4,29.9549,28.3361
4,15.4902,19.3149
4,20.0145,22.6256
4,10.6292,16.0198
4,35.0346,36.685
4,19.605,27.5931
4,24.5231,30.9412
4,30.9319,32.7055
4,9.55532,20.1575
4,14.531,23.5025
4,31.1391,62.8736
4,34.2439,57.6612
4,37.0093,46.3904
4,35.1969,37.1063
4,37.1856,52.0759
4,27.4256,67.8216
4,6.91902,11.7036
4,4.77976,16.1044
4,8.73129,6.57394
4,12.1383,1.99651
5,29.9064,30.3713
5,38.9236,35.6896
5,33.9127,65.8744
5,36.9883,60.9767
5,40.8555,44.9225
5,39.9307,56.1256
5,41.2698,50.3769
5,24.6925,26.5355
5,35.6042,30.8199
5,38.7735,35.2633
5,29.9549,28.3361
5,15.4902,19.3149
5,20.0145,22.6256
5,10.6292,16.0198
5,35.0346,36.685
5,19.605,27.5931
5,24.5231,30.9412
5,30.9319,32.7055
5,9.55532,20.1575
5,14.531,23.5025
5,31.1391,62.8736
5,34.2439,57.6612
5,37.0093,46.3904
5,35.1969,37.1063
5,37.1856,52.0759
5,27.4256,67.8216
5,6.91902,11.7036
5,4.77976,16.1044
5,8.73129,6.57394
5,12.1383,1.99651
5,2.87909,10.3292
6,28.2767,30.0205
6,38.9236,35.6896
6,33.9127,65.8744
6,36.9883,60.9767
6,40.8555,44.9225
6,39.9307,56.1256
6,41.2698,50.3769
6,24.6925,26.5355
6,35.6042,30.8199
6,38.7735,35.2633
6,29.9549,28.3361
6,15.4902,19.3149
6,20.0145,22.6256
6,10.6292,16.0198
6,35.0346,36.685
6,19.605,27.5931
6,24.5231,30.9412
6,30.9319,32.7055
6,9.55532,20.1575
6,14.531,23.5025
6,31.1391,62.8736
6,34.2439,57.6612
6,37.0093,46.3904
6,35.1969,37.1063
6,37.1856,52.0759
6,27.4256,67.8216
6,6.91902,11.7036
6,4.77976,16.1044
6,8.73129,6.57394
6,12.1383,1.99651
6,2.87909,10.3292
6,16.2426,-2.48119
6,5.07933,4.84873
7,26.563,29.5659
7,38.9236,35.6896
7,33.9127,65.8744
7,36.9883,60.9767
7,40.8555,44.9225
7,39.9307,56.1256
7,41.2698,50.3769
7,24.6925,26.5355
7,35.6042,30.8199
7,38.7735,35.2633
7,29.9549,28.3361
7,15.4902,19.3149
7,20.0145,22.6256
7,10.6292,16.0198
7,35.0346,36.685
7,19.605,27.5931
7,24.5231,30.9412
7,30.9319,32.7055
7,9.55532,20.1575
7,14.531,23.5025
7,31.1391,62.8736
7,34.2439,57.6612
7,37.0093,46.3904
7,35.1969,37.1063
7,37.1856,52.0759
7,27.4256,67.8216
7,6.91902,11.7036
7,4.77976,16.1044
7,8.73129,6.57394
7,12.1383,1.99651
7,2.87909,10.3292
7,16.2426,-2.48119
7,5.07933,4.84873
7,8.67127,-0.0819005
8,24.762,28.853
8,38.9236,35.6896
8,33.9127,65.8744
8,36.9883,60.9767
8,40.8555,44.9225
8,39.9307,56.1256
8,41.2698,50.3769
8,24.6925,26.5355
8,35.6042,30.8199
8,38.7735,35.2633
8,29.9549,28.3361
8,15.4902,19.3149
8,20.0145,22.6256
8,10.6292,16.0198
8,35.0346,36.685
8,19.605,27.5931
8,24.5231,30.9412
8,30.9319,32.7055
8,9.55532,20.1575
8,14.531,23.5025
8,31.1391,62.8736
8,34.2439,57.6612
8,37.0093,46.3904
8,35.1969,37.1063
8,37.1856,52.0759
8,27.4256,67.8216
8,6.91902,11.7036
8,4.77976,16.1044
8,8.73129,6.57394
8,12.1383,1.99651
8,2.87909,10.3292
8,16.2426,-2.48119
8,5.07933,4.84873
8,8.67127,-0.0819005
9,22.8708,27.7274
9,38.9236,35.6896
9,33.9127,65.8744
9,36.9883,60.9767
9,40.8555,44.9225
9,39.9307,56.1256
9,41.2698,50.3769
9,24.6925,26.5355
9,35.6042,30.8199
9,38.7735,35.2633
9,29.9549,28.3361
9,15.4902,19.3149
9,20.0145,22.6256
9,10.6292,16.0198
9,35.0346,36.685
9,19.605,27.5931
9,24.5231,30.9412
9,30.9319,32.7055
9,9.55532,20.1575
9,14.531,23.5025
9,31.1391,62.8736
9,34.2439,57.6612
9,37.0093,46.3904
9,35.1969,37.1063
9,37.1856,52.0759
9,27.4256,67.8216
9,6.91902,11.7036
9,4.77976,16.1044
9,8.73129,6.57394
9,12.1383,1.99651
9,2.87909,10.3292
9,16.2426,-2.48119
9,5.07933,4.84873
9,8.67127,-0.0819005
9,20.6407,-6.37452
9,13.0127,-4.91092
10,21.0888,26.2338
10,38.9236,35.6896
10,33.9127,65.8744
10,36.9883,60.9767
10,40.8555,44.9225
10,39.9307,56.1256
10,41.2698,50.3769
10,24.6925,26.5355
10,35.6042,30.8199
10,38.7735,35.2633
10,29.9549,28.3361
10,15.4902,19.3149
10,20.0145,22.6256
10,10.6292,16.0198
10,35.0346,36.685
10,19.605,27.5931
10,24.5231,30.9412
10,30.9319,32.7055
10,9.55532,20.1575
10,14.531,23.5025
10,31.1391,62.8736
10,34.2439,57.6612
10,37.0093,46.3904
10,35.1969,37.1063
10,37.1856,52.0759
10,27.4256,67.8216
10,6.91902,11.7036
10,4.77976,16.1044
10,8.73129,6.57394
10,12.1383,1.99651
10,2.87909,10.3292
10,16.2426,-2.48119
10,5.07933,4.84873
10,8.67127,-0.0819005
10,20.6407,-6.37452
10,13.0127,-4.91092
11,18.2885,23.7973
11,38.9236,35.6896
11,33.9127,65.8744
11,36.9883,60.9767
11,40.8555,44.9225
11,39.9307,56.1256
11,41.2698,50.3769
11,24.6925,26.5355
11,35.6042,30.8199
11,38.7735,35.2633
11,29.9549,28.3361
11,15.4902,19.3149
11,20.0145,22.6256
11,10.6292,16.0198
11,35.0346,36.685
11,19.605,27.5931
11,24.5231,30.9412
11,30.9319,32.7055
11,9.55532,20.1575
11,14.531,23.5025
11,31.1391,62.8736
11,34.2439,57.6612
11,37.0093,46.3904
11,35.1969,37.1063
11,37.1856,52.0759
11,27.4256,67.8216
11,6.91902,11.7036
11,4.77976,16.1044
11,8.73129,6.57394
11,12.1383,1.99651
11,2.87909,10.3292
11,16.2426,-2.48119
11,5.07933,4.84873
11,8.67127,-0.0819005
11,20.6407,-6.37452
11,13.0127,-4.91092
11,25.5312,-9.69942
11,17.671,-9.12232
12,15.428,21.6923
12,38.9236,35.6896
12,33.9127,65.8744
12,36.9883,60.9767
12,40.8555,44.9225
12,39.9307,56.1256
12,41.2698,50.3769
12,24.6925,26.5355
12,35.6042,30.8199
12,38.7735,35.2633
12,29.9549,28.3361
12,15.4902,19.3149
12,20.0145,22.6256
12,10.6292,16.0198
12,35.0346,36.685
12,19.605,27.5931
12,24.5231,30.9412
12,30.9319,32.7055
12,9.55532,20.1575
12,14.531,23.5025
12,31.1391,62.8736
12,34.2439,57.6612
12,37.0093,46.3904
12,35.1969,37.1063
12,37.1856,52.0759
12,27.4256,67.8216
12,6.91902,11.7036
12,4.77976,16.1044
12,8.73129,6.57394
12,12.1383,1.99651
12,2.87909,10.3292
12,16.2426,-2.48119
12,5.07933,4.84873
12,8.67127,-0.0819005
12,20.6407,-6.37452
12,13.0127,-4.91092
12,25.5312,-9.69942
12,17.671,-9.12232
13,12.6478,19.8227
13,38.9236,35.6896
13,33.9127,65.8744
13,36.9883,60.9767
13,40.8555,44.9225
13,39.9307,56.1256
13,41.2698,50.3769
13,24.6925,26.5355
13,35.6042,30.8199
13,38.7735,35.2633
13,29.9549,28.3361
13,15.4902,19.3149
13,20.0145,22.6256
13,10.6292,16.0198
13,35.0346,36.685
13,19.605,27.5931
13,24.5231,30.9412
13,30.9319,32.7055
13,9.55532,20.1575
13,14.531,23.5025
13,31.1391,62.8736
13,34.2439,57.6612
13,37.0093,46.3904
13,35.1969,37.1063
13,37.1856,52.0759
13,27.4256,67.8216
13,6.91902,11.7036
13,4.77976,16.1044
13,8.73129,6.57394
13,12.1383,1.99651
13,2.87909,10.3292
13,16.2426,-2.48119
13,5.07933,4.84873
13,8.67127,-0.0819005
13,20.6407,-6.37452
13,13.0127,-4.91092
13,25.5312,-9.69942
13,17.671,-9.12232
13,22.843,-12.7592
14,10.0881,18.0926
14,38.9236,35.6896
14,33.9127,65.8744
14,36.9883,60.9767
14,40.8555,44.9225
14,39.9307,56.1256
14,41.2698,50.3769
14,24.6925,26.5355
14,35.6042,30.8199
14,38.7735,35.2633
14,29.9549,28.3361
14,15.4902,19.3149
14,20.0145,22.6256
14,10.6292,16.0198
14,35.0346,36.685
14,19.605,27.5931
14,24.5231,30.9412
14,30.9319,32.7055
14,9.55532,20.1575
14,14.531,23.5025
14,31.1391,62.8736
14,34.2439,57.6612
14,37.0093,46.3904
14,35.1969,37.1063
14,37.1856,52.0759
14,27.4256,67.8216
14,6.91902,11.7036
14,4.77976,16.1044
14,8.73129,6.57394
14,12.1383,1.99651
14,2.87909,10.3292
14,16.2426,-2.48119
14,5.07933,4.84873
14,8.67127,-0.0819005
14,20.6407,-6.37452
14,13.0127,-4.91092
14,25.5312,-9.69942
14,17.671,-9.12232
14,22.843,-12.7592
15,7.88928,16.4058
15,38.9236,35.6896
15,33.9127,65.8744
15,36.9883,60.9767
15,40.8555,44.9225
15,39.9307,56.1256
15,41.2698,50.3769
15,24.6925,26.5355
15,35.6042,30.8199
15,38.7735,35.2633
15,29.9549,28.3361
15,15.4902,19.3149
15,20.0145,22.6256
15,10.6292,16.0198
15,35.0346,36.685
15,19.605,27.5931
15,24.5231,30.9412
15,30.9319,32.7055
15,9.55532,20.1575
15,14.531,23.5025
15,31.1391,62.8736
15,34.2439,57.6612
15,37.0093,46.3904
15,35.1969,37.1063
15,37.1856,52.0759
15,27.4256,67.8216
15,6.91902,11.7036
15,4.77976,16.1044
15,8.73129,6.57394
15,12.1383,1.99651
15,2.87909,10.3292
15,16.2426,-2.48119
15,5.07933,4.84873
15,8.67127,-0.0819005
15,20.6407,-6.37452
15,13.0127,-4.91092
15,25.5312,-9.69942
15,17.671,-9.12232
15,22.843,-12.7592
16,6.19153,14.6665
16,38.9236,35.6896
16,33.9127,65.8744
16,36.9883,60.9767
16,40.8555,44.9225
16,39.9307,56.1256
16,41.2698,50.3769
16,24.6925,26.5355
16,35.6042,30.8199
16,38.7735,35.2633
16,29.9549,28.3361
16,15.4902,19.3149
16,20.0145,22.6256
16,10.6292,16.0198
16,35.0346,36.685
16,19.605,27.5931
16,24.5231,30.9412
16,30.9319,32.7055
16,9.55532,20.1575
16,14.531,23.5025
16,31.1391,62.8736
16,34.2439,57.6612
16,37.0093,46.3904
16,35.1969,37.1063
16,37.1856,52.0759
16,27.4256,67.8216
16,6.91902,11.7036
16,4.77976,16.1044
16,8.73129,6.57394
16,12.1383,1.99651
16,2.87909,10.3292
16,16.2426,-2.48119
16,5.07933,4.84873
16,8.67127,-0.0819005
16,20.6407,-6.37452
16,13.0127,-4.91092
16,25.5312,-9.69942
16,17.671,-9.12232
16,22.843,-12.7592
17,5.13519,12.7785
17,38.9236,35.6896
17,33.9127,65.8744
17,36.9883,60.9767
17,40.8555,44.9225
17,39.9307,56.1256
17,41.2698,50.3769
17,24.6925,26.5355
17,35.6042,30.8199
17,38.7735,35.2633
17,29.9549,28.3361
17,15.4902,19.3149
17,20.0145,22.6256
17,10.6292,16.0198
17,35.0346,36.685
17,19.605,27.5931
17,24.5231,30.9412
17,30.9319,32.7055
17,9.55532,20.1575
17,14.531,23.5025
17,31.1391,62.8736
17,34.2439,57.6612
17,37.0093,46.3904
17,35.1969,37.1063
17,37.1856,52.0759
17,27.4256,67.8216
17,6.91902,11.7036
17,4.77976,16.1044
17,8.73129,6.57394
17,12.1383,1.99651
17,2.87909,10.3292
17,16.2426,-2.48119
17,5.07933,4.84873
17,8.67127,-0.0819005
17,20.6407,-6.37452
17,13.0127,-4.91092
17,25.5312,-9.69942
17,17.671,-9.12232
17,22.843,-12.7592
18,4.86057,10.646
18,38.9236,35.6896
18,33.9127,65.8744
18,36.9883,60.9767
18,40.8555,44.9225
18,39.9307,56.1256
18,41.2698,50.3769
18,24.6925,26.5355
18,35.6042,30.8199
18,38.7735,35.2633
18,29.9549,28.3361
18,15.4902,19.3149
18,20.0145,22.6256
18,10.6292,16.0198
18,35.0346,36.685
18,19.605,27.5931
18,24.5231,30.9412
18,30.9319,32.7055
18,9.55532,20.1575
18,14.531,23.5025
18,31.1391,62.8736
18,34.2439,57.6612
18,37.0093,46.3904
18,35.1969,37.1063
18,37.1856,52.0759
18,27.4256,67.8216
18,6.91902,11.7036
18,4.77976,16.1044
18,8.73129,6.57394
18,12.1383,1.99651
18,2.87909,10.3292
18,16.2426,-2.48119
18,5.07933,4.84873
18,8.67127,-0.0819005
18,20.6407,-6.37452
18,13.0127,-4.91092
18,25.5312,-9.69942
18,17.671,-9.12232
18,22.843,-12.7592
18,31.0389,-12.2554
19,5.50797,8.17273
19,38.9236,35.6896
19,33.9127,65.8744
19,36.9883,60.9767
19,40.8555,44.9225
19,39.9307,56.1256
19,41.2698,50.3769
19,24.6925,26.5355
19,35.6042,30.8199
19,38.7735,35.2633
19,29.9549,28.3361
19,15.4902,19.3149
19,20.0145,22.6256
19,10.6292,16.0198
19,35.0346,36.685
19,19.605,27.5931
19,24.5231,30.9412
19,30.9319,32.7055
19,9.55532,20.1575
19,14.531,23.5025
19,31.1391,62.8736
19,34.2439,57.6612
19,37.0093,46.3904
19,35.1969,37.1063
19,37.1856,52.0759
19,27.4256,67.8216
19,6.91902,11.7036
19,4.77976,16.1044
19,8.73129,6.57394
19,12.1383,1.99651
19,2.87909,10.3292
19,16.2426,-2.48119
19,5.07933,4.84873
19,8.67127,-0.0819005
19,20.6407,-6.37452
19,13.0127,-4.91092
19,25.5312,-9.69942
19,17.671,-9.12232
19,22.843,-12.7592
19,31.0389,-12.2554
19,28.6636,-15.6347
20,6.9949,5.57623
20,38.9236,35.6896
20,33.9127,65.8744
20,36.9883,60.9767
20,40.8555,44.9225
20,39.9307,56.1256
20,41.2698,50.3769
20,24.6925,26.5355
20,35.6042,30.8199
20,38.7735,35.2633
20,29.9549,28.3361
20,15.4902,19.3149
20,20.0145,22.6256
20,10.6292,16.0198
20,35.0346,36.685
20,19.605,27.5931
20,24.5231,30.9412
20,30.9319,32.7055
20,9.55532,20.1575
20,14.531,23.5025
20,31.1391,62.8736
20,34.2439,57.6612
20,37.0093,46.3904
20,35.1969,37.1063
20,37.1856,52.0759
20,27.4256,67.8216
20,6.91902,11.7036
20,4.77976,16.1044
20,8.73129,6.57394
20,12.1383,1.99651
20,2.87909,10.3292
20,16.2426,-2.48119
20,5.07933,4.84873
20,8.67127,-0.0819005
20,20.6407,-6.37452
20,13.0127,-4.91092
20,25.5312,-9.69942
20,17.671,-9.12232
20,22.843,-12.7592
20,31.0389,-12.2554
20,28.6636,-15.6347
21,15.5798,-4.62242
21,38.9236,35.6896
21,33.9127,65.8744
21,36.9883,60.9767
21,40.8555,44.9225
21,39.9307,56.1256
21,41.2698,50.3769
21,24.6925,26.5355
21,35.6042,30.8199
21,38.7735,35.2633
21,29.9549,28.3361
21,15.4902,19.3149
21,20.0145,22.6256
21,10.6292,16.0198
21,35.0346,36.685
21,19.605,27.5931
21,24.5231,30.9412
21,30.9319,32.7055
21,9.55532,20.1575
21,14.531,23.5025
21,31.1391,62.8736
21,34.2439,57.6612
21,37.0093,46.3904
21,35.1969,37.1063
21,37.1856,52.0759
21,27.4256,67.8216
21,6.91902,11.7036
21,4.77976,16.1044
21,8.73129,6.57394
21,12.1383,1.99651
21,2.87909,10.3292
21,16.2426,-2.48119
21,5.07933,4.84873
21,8.67127,-0.0819005
21,20.6407,-6.37452
21,13.0127,-4.91092
21,25.5312,-9.69942
21,17.671,-9.12232
21,22.843,-12.7592
21,31.0389,-12.2554
21,28.6636,-15.6347
21,47.5467,-13.7277
21,36.3627,-13.6708
21,41.9432,-14.1586
21,40.2397,-18.1151
21,34.3003,-17.3436
21,46.2453,-17.9314
22,24.5883,-11.4642
22,38.9236,35.6896
22,33.9127,65.8744
22,36.9883,60.9767
22,40.8555,44.9225
22,39.9307,56.1256
22,41.2698,50.3769
22,24.6925,26.5355
22,35.6042,30.8199
22,38.7735,35.2633
22,29.9549,28.3361
22,15.4902,19.3149
22,20.0145,22.6256
22,10.6292,16.0198
22,35.0346,36.685
22,19.605,27.5931
22,24.5231,30.9412
22,30.9319,32.7055
22,9.55532,20.1575
22,14.531,23.5025
22,31.1391,62.8736
22,34.2439,57.6612
22,37.0093,46.3904
22,35.1969,37.1063
22,37.1856,52.0759
22,27.4256,67.8216
22,6.91902,11.7036
22,4.77976,16.1044
22,8.73129,6.57394
22,12.1383,1.99651
22,2.87909,10.3292
22,16.2426,-2.48119
22,5.07933,4.84873
22,8.67127,-0.0819005
22,20.6407,-6.37452
22,13.0127,-4.91092
22,25.5312,-9.69942
22,17.671,-9.12232
22,22.843,-12.7592
22,31.0389,-12.2554
22,28.6636,-15.6347
22,47.5467,-13.7277
22,36.3627,-13.6708
22,41.9432,-14.1586
22,40.2397,-18.1151
22,34.3003,-17.3436
22,46.2453,-17.9314
22,59.1651,-10.2649
22,53.215,-12.4434
22,58.8045,-14.7416
22,52.3593,-16.8252
23,33.9447,-15.2116
23,38.9236,35.6896
23,33.9127,65.8744
23,36.9883,60.9767
23,40.8555,44.9225
23,39.9307,56.1256
23,41.2698,50.3769
23,24.6925,26.5355
23,35.6042,30.8199
23,38.7735,35.2633
23,29.9549,28.3361
23,15.4902,19.3149
23,20.0145,22.6256
23,10.6292,16.0198
23,35.0346,36.685
23,19.605,27.5931
23,24.5231,30.9412
23,30.9319,32.7055
23,9.55532,20.1575
23,14.531,23.5025
23,31.1391,62.8736
23,34.2439,57.6612
23,37.0093,46.3904
23,35.1969,37.1063
23,37.1856,52.0759
23,27.4256,67.8216
23,6.91902,11.7036
23,4.77976,16.1044
23,8.73129,6.57394
23,12.1383,1.99651
23,2.87909,10.3292
23,16.2426,-2.48119
23,5.07933,4.84873
23,8.67127,-0.0819005
23,20.6407,-6.37452
23,13.0127,-4.91092
23,25.5312,-9.69942
23,17.671,-9.12232
23,22.843,-12.7592
23,31.0389,-12.2554
23,28.6636,-15.6347
23,47.5467,-13.7277
23,36.3627,-13.6708
23,41.9432,-14.1586
23,40.2397,-18.1151
23,34.3003,-17.3436
23,46.2453,-17.9314
23,59.1651,-10.2649
23,53.215,-12.4434
23,58.8045,-14.7416
23,52.3593,-16.8252
23,64.4428,-7.67914
23,64.5298,-12.1544
24,43.5733,-16.1271
24,38.9236,35.6896
24,33.9127,65.8744
24,36.9883,60.9767
24,40.8555,44.9225
24,39.9307,56.1256
24,41.2698,50.3769
24,24.6925,26.5355
24,35.6042,30.8199
24,38.7735,35.2633
24,29.9549,28.3361
24,15.4902,19.3149
24,20.0145,22.6256
24,10.6292,16.0198
24,35.0346,36.685
24,19.605,27.5931
24,24.5231,30.9412
24,30.9319,32.7055
24,9.55532,20.1575
24,14.531,23.5025
24,31.1391,62.8736
24,34.2439,57.6612
24,37.0093,46.3904
24,35.1969,37.1063
24,37.1856,52.0759
24,27.4256,67.8216
24,6.91902,11.7036
24,4.77976,16.1044
24,8.73129,6.57394
24,12.1383,1.99651
24,2.87909,10.3292
24,16.2426,-2.48119
24,5.07933,4.84873
24,8.67127,-0.0819005
24,20.6407,-6.37452
24,13.0127,-4.91092
24,25.5312,-9.69942
24,17.671,-9.12232
24,22.843,-12.7592
24,31.0389,-12.2554
24,28.6636,-15.6347
24,47.5467,-13.7277
24,36.3627,-13.6708
24,41.9432,-14.1586
24,40.2397,-18.1151
24,34.3003,-17.3436
24,46.2453,-17.9314
24,59.1651,-10.2649
24,53.215,-12.4434
24,58.8045,-14.7416
24,52.3593,-16.8252
24,64.4428,-7.67914
24,64.5298,-12.1544
24,73.9432,-1.62426
24,69.3499,-4.76592
24,74.8255,-5.90738
24,69.8515,-9.17131
25,53.3984,-14.4734
25,38.9236,35.6896
25,33.9127,65.8744
25,36.9883,60.9767
25,40.8555,44.9225
25,39.9307,56.1256
25,41.2698,50.3769
25,24.6925,26.5355
25,35.6042,30.8199
25,38.7735,35.2633
25,29.9549,28.3361
25,15.4902,19.3149
25,20.0145,22.6256
25,10.6292,16.0198
25,35.0346,36.685
25,19.605,27.5931
25,24.5231,30.9412
25,30.9319,32.7055
25,9.55532,20.1575
25,14.531,23.5025
25,31.1391,62.8736
25,34.2439,57.6612
25,37.0093,46.3904
25,35.1969,37.1063
25,37.1856,52.0759
25,27.4256,67.8216
25,6.91902,11.7036
25,4.77976,16.1044
25,8.73129,6.57394
25,12.1383,1.99651
25,2.87909,10.3292
25,16.2426,-2.48119
25,5.07933,4.84873
25,8.67127,-0.0819005
25,20.6407,-6.37452
25,13.0127,-4.91092
25,25.5312,-9.69942
25,17.671,-9.12232
25,22.843,-12.7592
25,31.0389,-12.2554
25,28.6636,-15.6347
25,47.5467,-13.7277
25,36.3627,-13.6708
25,41.9432,-14.1586
25,40.2397,-18.1151
25,34.3003,-17.3436
25,46.2453,-17.9314
25,59.1651,-10.2649
25,53.215,-12.4434
25,58.8045,-14.7416
25,52.3593,-16.8252
25,64.4428,-7.67914
25,64.5298,-12.1544
25,73.9432,-1.62426
25,69.3499,-4.76592
25,74.8255,-5.90738
25,69.8515,-9.17131
25,78.202,1.62789
25,83.9754,1.22268
25,79.4305,-2.50006
26,63.3442,-10.513
26,38.9236,35.6896
26,33.9127,65.8744
26,36.9883,60.9767
26,40.8555,44.9225
26,39.9307,56.1256
26,41.2698,50.3769
26,24.6925,26.5355
26,35.6042,30.8199
26,38.7735,35.2633
26,29.9549,28.3361
26,15.4902,19.3149
26,20.0145,22.6256
26,10.6292,16.0198
26,35.0346,36.685
26,19.605,27.5931
26,24.5231,30.9412
26,30.9319,32.7055
26,9.55532,20.1575
26,14.531,23.5025
26,31.1391,62.8736
26,34.2439,57.6612
26,37.0093,46.3904
26,35.1969,37.1063
26,37.1856,52.0759
26,27.4256,67.8216
26,6.91902,11.7036
26,4.77976,16.1044
26,8.73129,6.57394
26,12.1383,1.99651
26,2.87909,10.3292
26,16.2426,-2.48119
26,5.07933,4.84873
26,8.67127,-0.0819005
26,20.6407,-6.37452
26,13.0127,-4.91092
26,25.5312,-9.69942
26,17.671,-9.12232
26,22.843,-12.7592
26,31.0389,-12.2554
26,28.6636,-15.6347
26,47.5467,-13.7277
26,36.3627,-13.6708
26,41.9432,-14.1586
26,40.2397,-18.1151
26,34.3003,-17.3436
26,46.2453,-17.9314
26,59.1651,-10.2649
26,53.215,-12.4434
26,58.8045,-14.7416
26,52.3593,-16.8252
26,64.4428,-7.67914
26,64.5298,-12.1544
26,73.9432,-1.62426
26,69.3499,-4.76592
26,74.8255,-5.90738
26,69.8515,-9.17131
26,78.202,1.62789
26,83.9754,1.22268
26,79.4305,-2.50006
26,82.4111,5.16097
26,87.1996,9.5474
26,89.1332,5.86961
27,73.3351,-4.50833
27,38.9236,35.6896
27,33.9127,65.8744
27,36.9883,60.9767
27,40.8555,44.9225
27,39.9307,56.1256
27,41.2698,50.3769
27,24.6925,26.5355
27,35.6042,30.8199
27,38.7735,35.2633
27,29.9549,28.3361
27,15.4902,19.3149
27,20.0145,22.6256
27,10.6292,16.0198
27,35.0346,36.685
27,19.605,27.5931
27,24.5231,30.9412
27,30.9319,32.7055
27,9.55532,20.1575
27,14.531,23.5025
