iteration,x,y
1,7.25438,19.1795
1,25.1227,22.1226
1,26.0548,-6.82969
1,8.90795,17.2439
1,14.3002,18.6892
1,9.01421,18.0292
1,19.818,20.3061
1,16.1121,-1.04715
1,11.0161,9.56486
1,12.6814,3.85676
1,20.8676,-4.37699
1,35.8807,25.8526
1,30.9785,23.5523
1,20.1374,24.8016
1,22.6113,-9.7563
1,5.218,16.5659
1,8.29415,22.55
1,5.11859,17.7877
1,14.7197,22.8158
1,12.4541,-3.04549
1,7.15574,8.37273
1,8.97943,2.41618
1,17.269,-6.85245
1,31.9309,28.3422
1,26.4886,26.3346
1,37.6357,32.2066
2,7.65295,20.0131
2,25.1227,22.1226
2,26.0548,-6.82969
2,8.90795,17.2439
2,14.3002,18.6892
2,9.01421,18.0292
2,19.818,20.3061
2,16.1121,-1.04715
2,11.0161,9.56486
2,12.6814,3.85676
2,20.8676,-4.37699
2,35.8807,25.8526
2,30.9785,23.5523
2,20.1374,24.8016
2,22.6113,-9.7563
2,5.218,16.5659
2,8.29415,22.55
2,5.11859,17.7877
2,14.7197,22.8158
2,12.4541,-3.04549
2,7.15574,8.37273
2,8.97943,2.41618
2,17.269,-6.85245
2,31.9309,28.3422
2,26.4886,26.3346
2,37.6357,32.2066
2,41.0875,29.8809
3,8.29472,20.4905
3,25.1227,22.1226
3,26.0548,-6.82969
3,8.90795,17.2439
3,14.3002,18.6892
3,9.01421,18.0292
3,19.818,20.3061
3,16.1121,-1.04715
3,11.0161,9.56486
3,12.6814,3.85676
3,20.8676,-4.37699
3,35.8807,25.8526
3,30.9785,23.5523
3,20.1374,24.8016
3,22.6113,-9.7563
3,5.218,16.5659
3,8.29415,22.55
3,5.11859,17.7877
3,14.7197,22.8158
3,12.4541,-3.04549
3,7.15574,8.37273
3,8.97943,2.41618
3,17.269,-6.85245
3,31.9309,28.3422
3,26.4886,26.3346
3,37.6357,32.2066
3,41.0875,29.8809
4,9.14644,20.7005
4,25.1227,22.1226
4,26.0548,-6.82969
4,8.90795,17.2439
4,14.3002,18.6892
4,9.01421,18.0292
4,19.818,20.3061
4,16.1121,-1.04715
4,11.0161,9.56486
4,12.6814,3.85676
4,20.8676,-4.37699
4,35.8807,25.8526
4,30.9785,23.5523
4,20.1374,24.8016
4,22.6113,-9.7563
4,5.218,16.5659
4,8.29415,22.55
4,5.11859,17.7877
4,14.7197,22.8158
4,12.4541,-3.04549
4,7.15574,8.37273
4,8.97943,2.41618
4,17.269,-6.85245
4,31.9309,28.3422
4,26.4886,26.3346
4,37.6357,32.2066
4,41.0875,29.8809
5,10.1749,20.7319
5,25.1227,22.1226
5,26.0548,-6.82969
5,8.90795,17.2439
5,14.3002,18.6892
5,9.01421,18.0292
5,19.818,20.3061
5,16.1121,-1.04715
5,11.0161,9.56486
5,12.6814,3.85676
5,20.8676,-4.37699
5,35.8807,25.8526
5,30.9785,23.5523
5,20.1374,24.8016
5,22.6113,-9.7563
5,5.218,16.5659
5,8.29415,22.55
5,5.11859,17.7877
5,14.7197,22.8158
5,12.4541,-3.04549
5,7.15574,8.37273
5,8.97943,2.41618
5,17.269,-6.85245
5,31.9309,28.3422
5,26.4886,26.3346
5,37.6357,32.2066
5,41.0875,29.8809
6,11.3467,20.6735
6,25.1227,22.1226
6,26.0548,-6.82969
6,8.90795,17.2439
6,14.3002,18.6892
6,9.01421,18.0292
6,19.818,20.3061
6,16.1121,-1.04715
6,11.0161,9.56486
6,12.6814,3.85676
6,20.8676,-4.37699
6,35.8807,25.8526
6,30.9785,23.5523
6,20.1374,24.8016
6,22.6113,-9.7563
6,5.218,16.5659
6,8.29415,22.55
6,5.11859,17.7877
6,14.7197,22.8158
6,12.4541,-3.04549
6,7.15574,8.37273
6,8.97943,2.41618
6,17.269,-6.85245
6,31.9309,28.3422
6,26.4886,26.3346
6,37.6357,32.2066
6,41.0875,29.8809
6,42.0885,36.9072
7,12.6288,20.6141
7,25.1227,22.1226
7,26.0548,-6.82969
7,8.90795,17.2439
7,14.3002,18.6892
7,9.01421,18.0292
7,19.818,20.3061
7,16.1121,-1.04715
7,11.0161,9.56486
7,12.6814,3.85676
7,20.8676,-4.37699
7,35.8807,25.8526
7,30.9785,23.5523
7,20.1374,24.8016
7,22.6113,-9.7563
7,5.218,16.5659
7,8.29415,22.55
7,5.11859,17.7877
7,14.7197,22.8158
7,12.4541,-3.04549
7,7.15574,8.37273
7,8.97943,2.41618
7,17.269,-6.85245
7,31.9309,28.3422
7,26.4886,26.3346
7,37.6357,32.2066
7,41.0875,29.8809
7,42.0885,36.9072
7,32.2109,-8.31626
8,13.9879,20.6424
8,25.1227,22.1226
8,26.0548,-6.82969
8,8.90795,17.2439
8,14.3002,18.6892
8,9.01421,18.0292
8,19.818,20.3061
8,16.1121,-1.04715
8,11.0161,9.56486
8,12.6814,3.85676
8,20.8676,-4.37699
8,35.8807,25.8526
8,30.9785,23.5523
8,20.1374,24.8016
8,22.6113,-9.7563
8,5.218,16.5659
8,8.29415,22.55
8,5.11859,17.7877
8,14.7197,22.8158
8,12.4541,-3.04549
8,7.15574,8.37273
8,8.97943,2.41618
8,17.269,-6.85245
8,31.9309,28.3422
8,26.4886,26.3346
8,37.6357,32.2066
8,41.0875,29.8809
8,42.0885,36.9072
8,32.2109,-8.31626
8,45.1802,34.4062
9,15.3906,20.8473
9,25.1227,22.1226
9,26.0548,-6.82969
9,8.90795,17.2439
9,14.3002,18.6892
9,9.01421,18.0292
9,19.818,20.3061
9,16.1121,-1.04715
9,11.0161,9.56486
9,12.6814,3.85676
9,20.8676,-4.37699
9,35.8807,25.8526
9,30.9785,23.5523
9,20.1374,24.8016
9,22.6113,-9.7563
9,5.218,16.5659
9,8.29415,22.55
9,5.11859,17.7877
9,14.7197,22.8158
9,12.4541,-3.04549
9,7.15574,8.37273
9,8.97943,2.41618
9,17.269,-6.85245
9,31.9309,28.3422
9,26.4886,26.3346
9,37.6357,32.2066
9,41.0875,29.8809
9,42.0885,36.9072
9,32.2109,-8.31626
9,45.1802,34.4062
10,16.663,21.256
10,25.1227,22.1226
10,26.0548,-6.82969
10,8.90795,17.2439
10,14.3002,18.6892
10,9.01421,18.0292
10,19.818,20.3061
10,16.1121,-1.04715
10,11.0161,9.56486
10,12.6814,3.85676
10,20.8676,-4.37699
10,35.8807,25.8526
10,30.9785,23.5523
10,20.1374,24.8016
10,22.6113,-9.7563
10,5.218,16.5659
10,8.29415,22.55
10,5.11859,17.7877
10,14.7197,22.8158
10,12.4541,-3.04549
10,7.15574,8.37273
10,8.97943,2.41618
10,17.269,-6.85245
10,31.9309,28.3422
10,26.4886,26.3346
10,37.6357,32.2066
10,41.0875,29.8809
10,42.0885,36.9072
10,32.2109,-8.31626
10,45.1802,34.4062
11,20.3116,22.6725
11,25.1227,22.1226
11,26.0548,-6.82969
11,8.90795,17.2439
11,14.3002,18.6892
11,9.01421,18.0292
11,19.818,20.3061
11,16.1121,-1.04715
11,11.0161,9.56486
11,12.6814,3.85676
11,20.8676,-4.37699
11,35.8807,25.8526
11,30.9785,23.5523
11,20.1374,24.8016
11,22.6113,-9.7563
11,5.218,16.5659
11,8.29415,22.55
11,5.11859,17.7877
11,14.7197,22.8158
11,12.4541,-3.04549
11,7.15574,8.37273
11,8.97943,2.41618
11,17.269,-6.85245
11,31.9309,28.3422
11,26.4886,26.3346
11,37.6357,32.2066
11,41.0875,29.8809
11,42.0885,36.9072
11,32.2109,-8.31626
11,45.1802,34.4062
11,48.6046,39.4683
11,45.6946,42.3551
12,23.4466,23.6774
12,25.1227,22.1226
12,26.0548,-6.82969
12,8.90795,17.2439
12,14.3002,18.6892
12,9.01421,18.0292
12,19.818,20.3061
12,16.1121,-1.04715
12,11.0161,9.56486
12,12.6814,3.85676
12,20.8676,-4.37699
12,35.8807,25.8526
12,30.9785,23.5523
12,20.1374,24.8016
12,22.6113,-9.7563
12,5.218,16.5659
12,8.29415,22.55
12,5.11859,17.7877
12,14.7197,22.8158
12,12.4541,-3.04549
12,7.15574,8.37273
12,8.97943,2.41618
12,17.269,-6.85245
12,31.9309,28.3422
12,26.4886,26.3346
12,37.6357,32.2066
12,41.0875,29.8809
12,42.0885,36.9072
12,32.2109,-8.31626
12,45.1802,34.4062
12,48.6046,39.4683
12,45.6946,42.3551
13,26.17,24.414
13,25.1227,22.1226
13,26.0548,-6.82969
13,8.90795,17.2439
13,14.3002,18.6892
13,9.01421,18.0292
13,19.818,20.3061
13,16.1121,-1.04715
13,11.0161,9.56486
13,12.6814,3.85676
13,20.8676,-4.37699
13,35.8807,25.8526
13,30.9785,23.5523
13,20.1374,24.8016
