iteration,x,y
1,15.0764,42.4401
1,17.9038,44.2438
1,16.3653,60.8726
1,6.63763,77.987
1,11.3039,69.4242
1,13.9432,65.2609
1,8.53179,73.5602
1,7.60241,82.9297
1,18.2581,49.5714
1,17.4338,56.2614
1,18.288,49.1761
1,11.4668,31.2349
1,16.0885,39.6511
1,14.0496,35.154
1,5.2674,23.7716
1,8.15131,27.1015
1,1.79119,19.413
1,43.7997,39.6174
1,44.3732,49.4439
1,43.4376,44.5718
1,46.4301,53.9805
1,45.4077,35.1738
1,49.4429,57.6435
1,13.4697,43.7074
1,11.8567,61.12
1,14.2598,49.3824
1,14.2937,48.9622
1,13.3615,56.4132
1,2.54429,79.9436
1,5.97856,70.1146
1,8.96347,65.7112
1,3.41357,74.8291
1,8.70535,34.2291
1,11.4101,38.8117
1,1.83555,25.9181
1,5.57097,30.2479
1,-1.13468,22.2083
1,48.3508,38.3695
1,48.4,48.876
1,47.3988,43.627
1,-0.282723,14.9331
1,-3.91532,16.8942
2,12.6559,36.7885
2,17.9038,44.2438
2,16.3653,60.8726
2,6.63763,77.987
2,11.3039,69.4242
2,13.9432,65.2609
2,8.53179,73.5602
2,7.60241,82.9297
2,18.2581,49.5714
2,17.4338,56.2614
2,18.288,49.1761
2,11.4668,31.2349
2,16.0885,39.6511
2,14.0496,35.154
2,5.2674,23.7716
2,8.15131,27.1015
2,1.79119,19.413
2,43.7997,39.6174
2,44.3732,49.4439
2,43.4376,44.5718
2,46.4301,53.9805
2,45.4077,35.1738
2,49.4429,57.6435
2,13.4697,43.7074
2,11.8567,61.12
2,14.2598,49.3824
2,14.2937,48.9622
2,13.3615,56.4132
2,2.54429,79.9436
2,5.97856,70.1146
2,8.96347,65.7112
2,3.41357,74.8291
2,8.70535,34.2291
2,11.4101,38.8117
2,1.83555,25.9181
2,5.57097,30.2479
2,-1.13468,22.2083
2,48.3508,38.3695
2,48.4,48.876
2,47.3988,43.627
2,-0.282723,14.9331
2,-3.91532,16.8942
2,5.87192,3.0957
2,0.298704,10.2483
2,3.02945,6.08621
2,-4.26431,11.5796
2,-2.40683,6.78171
3,9.47281,31.9166
3,17.9038,44.2438
3,16.3653,60.8726
3,6.63763,77.987
3,11.3039,69.4242
3,13.9432,65.2609
3,8.53179,73.5602
3,7.60241,82.9297
3,18.2581,49.5714
3,17.4338,56.2614
3,18.288,49.1761
3,11.4668,31.2349
3,16.0885,39.6511
3,14.0496,35.154
3,5.2674,23.7716
3,8.15131,27.1015
3,1.79119,19.413
3,43.7997,39.6174
3,44.3732,49.4439
3,43.4376,44.5718
3,46.4301,53.9805
3,45.4077,35.1738
3,49.4429,57.6435
3,13.4697,43.7074
3,11.8567,61.12
3,14.2598,49.3824
3,14.2937,48.9622
3,13.3615,56.4132
3,2.54429,79.9436
3,5.97856,70.1146
3,8.96347,65.7112
3,3.41357,74.8291
3,8.70535,34.2291
3,11.4101,38.8117
3,1.83555,25.9181
3,5.57097,30.2479
3,-1.13468,22.2083
3,48.3508,38.3695
3,48.4,48.876
3,47.3988,43.627
3,-0.282723,14.9331
3,-3.91532,16.8942
3,5.87192,3.0957
3,0.298704,10.2483
3,3.02945,6.08621
3,-4.26431,11.5796
3,-2.40683,6.78171
3,10.4362,-0.689219
3,0.858132,2.50578
3,4.01061,-0.638199
4,5.97078,27.6269
4,17.9038,44.2438
4,16.3653,60.8726
4,6.63763,77.987
4,11.3039,69.4242
4,13.9432,65.2609
4,8.53179,73.5602
4,7.60241,82.9297
4,18.2581,49.5714
4,17.4338,56.2614
4,18.288,49.1761
4,11.4668,31.2349
4,16.0885,39.6511
4,14.0496,35.154
4,5.2674,23.7716
4,8.15131,27.1015
4,1.79119,19.413
4,43.7997,39.6174
4,44.3732,49.4439
4,43.4376,44.5718
4,46.4301,53.9805
4,45.4077,35.1738
4,49.4429,57.6435
4,13.4697,43.7074
4,11.8567,61.12
4,14.2598,49.3824
4,14.2937,48.9622
4,13.3615,56.4132
4,2.54429,79.9436
4,5.97856,70.1146
4,8.96347,65.7112
4,3.41357,74.8291
4,8.70535,34.2291
4,11.4101,38.8117
4,1.83555,25.9181
4,5.57097,30.2479
4,-1.13468,22.2083
4,48.3508,38.3695
4,48.4,48.876
4,47.3988,43.627
4,-0.282723,14.9331
4,-3.91532,16.8942
4,5.87192,3.0957
4,0.298704,10.2483
4,3.02945,6.08621
4,-4.26431,11.5796
4,-2.40683,6.78171
4,10.4362,-0.689219
4,0.858132,2.50578
4,4.01061,-0.638199
4,14.0195,-2.87924
4,9.04621,-4.58541
5,2.59335,23.7218
5,17.9038,44.2438
5,16.3653,60.8726
5,6.63763,77.987
5,11.3039,69.4242
5,13.9432,65.2609
5,8.53179,73.5602
5,7.60241,82.9297
5,18.2581,49.5714
5,17.4338,56.2614
5,18.288,49.1761
5,11.4668,31.2349
5,16.0885,39.6511
5,14.0496,35.154
5,5.2674,23.7716
5,8.15131,27.1015
5,1.79119,19.413
5,43.7997,39.6174
5,44.3732,49.4439
5,43.4376,44.5718
5,46.4301,53.9805
5,45.4077,35.1738
5,49.4429,57.6435
5,13.4697,43.7074
5,11.8567,61.12
5,14.2598,49.3824
5,14.2937,48.9622
5,13.3615,56.4132
5,2.54429,79.9436
5,5.97856,70.1146
5,8.96347,65.7112
5,3.41357,74.8291
5,8.70535,34.2291
5,11.4101,38.8117
5,1.83555,25.9181
5,5.57097,30.2479
5,-1.13468,22.2083
5,48.3508,38.3695
5,48.4,48.876
5,47.3988,43.627
5,-0.282723,14.9331
5,-3.91532,16.8942
5,5.87192,3.0957
5,0.298704,10.2483
5,3.02945,6.08621
5,-4.26431,11.5796
5,-2.40683,6.78171
5,10.4362,-0.689219
5,0.858132,2.50578
5,4.01061,-0.638199
5,14.0195,-2.87924
5,9.04621,-4.58541
5,19.5453,-4.90066
5,12.9834,-6.82943
6,-0.21593,20.0037
6,17.9038,44.2438
6,16.3653,60.8726
6,6.63763,77.987
6,11.3039,69.4242
6,13.9432,65.2609
6,8.53179,73.5602
6,7.60241,82.9297
6,18.2581,49.5714
6,17.4338,56.2614
6,18.288,49.1761
6,11.4668,31.2349
6,16.0885,39.6511
6,14.0496,35.154
6,5.2674,23.7716
6,8.15131,27.1015
6,1.79119,19.413
6,43.7997,39.6174
6,44.3732,49.4439
6,43.4376,44.5718
6,46.4301,53.9805
6,45.4077,35.1738
6,49.4429,57.6435
6,13.4697,43.7074
6,11.8567,61.12
6,14.2598,49.3824
6,14.2937,48.9622
6,13.3615,56.4132
6,2.54429,79.9436
6,5.97856,70.1146
6,8.96347,65.7112
6,3.41357,74.8291
6,8.70535,34.2291
6,11.4101,38.8117
6,1.83555,25.9181
6,5.57097,30.2479
6,-1.13468,22.2083
6,48.3508,38.3695
6,48.4,48.876
6,47.3988,43.627
6,-0.282723,14.9331
6,-3.91532,16.8942
6,5.87192,3.0957
6,0.298704,10.2483
6,3.02945,6.08621
6,-4.26431,11.5796
6,-2.40683,6.78171
6,10.4362,-0.689219
6,0.858132,2.50578
6,4.01061,-0.638199
6,14.0195,-2.87924
6,9.04621,-4.58541
6,19.5453,-4.90066
6,12.9834,-6.82943
6,23.3906,-5.35406
6,18.9972,-8.8732
7,-2.0135,16.275
7,17.9038,44.2438
7,16.3653,60.8726
7,6.63763,77.987
7,11.3039,69.4242
7,13.9432,65.2609
7,8.53179,73.5602
7,7.60241,82.9297
7,18.2581,49.5714
7,17.4338,56.2614
7,18.288,49.1761
7,11.4668,31.2349
7,16.0885,39.6511
7,14.0496,35.154
7,5.2674,23.7716
7,8.15131,27.1015
7,1.79119,19.413
7,43.7997,39.6174
7,44.3732,49.4439
7,43.4376,44.5718
7,46.4301,53.9805
7,45.4077,35.1738
7,49.4429,57.6435
7,13.4697,43.7074
7,11.8567,61.12
7,14.2598,49.3824
7,14.2937,48.9622
7,13.3615,56.4132
7,2.54429,79.9436
7,5.97856,70.1146
7,8.96347,65.7112
7,3.41357,74.8291
7,8.70535,34.2291
7,11.4101,38.8117
7,1.83555,25.9181
7,5.57097,30.2479
7,-1.13468,22.2083
7,48.3508,38.3695
7,48.4,48.876
7,47.3988,43.627
7,-0.282723,14.9331
7,-3.91532,16.8942
7,5.87192,3.0957
7,0.298704,10.2483
7,3.02945,6.08621
7,-4.26431,11.5796
7,-2.40683,6.78171
7,10.4362,-0.689219
7,0.858132,2.50578
7,4.01061,-0.638199
7,14.0195,-2.87924
7,9.04621,-4.58541
7,19.5453,-4.90066
7,12.9834,-6.82943
7,23.3906,-5.35406
7,18.9972,-8.8732
8,-2.3558,12.3382
8,17.9038,44.2438
8,16.3653,60.8726
8,6.63763,77.987
8,11.3039,69.4242
8,13.9432,65.2609
8,8.53179,73.5602
8,7.60241,82.9297
8,18.2581,49.5714
8,17.4338,56.2614
8,18.288,49.1761
