iteration,x,y
1,37.6955,21.9599
1,53.2418,47.5389
1,40.086,24.1021
1,38.3964,32.5148
1,38.5027,19.2717
1,34.0314,14.8997
1,33.7384,12.5481
1,39.3248,12.2385
1,34.5675,41.9318
1,36.9202,36.9385
1,29.8084,46.6399
1,43.09,28.6098
1,41.242,16.9719
1,40.088,23.9734
1,42.2264,23.0308
1,46.2755,39.2194
1,44.3809,34.2137
1,49.6918,44.4313
1,26.2913,49.9698
1,22.1582,53.4202
1,57.9099,50.068
1,20.1046,49.9483
1,36.088,23.9557
1,36.0941,24.0808
1,44.6815,14.204
1,41.2926,8.68472
1,45.8475,20.1212
1,47.8692,31.8146
1,46.7392,26.2042
1,50.1721,38.0686
1,34.2584,32.3261
1,33.3635,19.448
1,35.9708,7.64061
1,28.6383,14.6507
1,30.0496,9.9401
1,29.3683,41.7615
1,32.6544,36.8632
1,24.047,46.5972
1,57.6392,45.5278
1,53.0675,42.1888
1,63.3584,47.5879
2,36.7513,20.2065
2,53.2418,47.5389
2,40.086,24.1021
2,38.3964,32.5148
2,38.5027,19.2717
2,34.0314,14.8997
2,33.7384,12.5481
2,39.3248,12.2385
2,34.5675,41.9318
2,36.9202,36.9385
2,29.8084,46.6399
2,43.09,28.6098
2,41.242,16.9719
2,40.088,23.9734
2,42.2264,23.0308
2,46.2755,39.2194
2,44.3809,34.2137
2,49.6918,44.4313
2,26.2913,49.9698
2,22.1582,53.4202
2,57.9099,50.068
2,20.1046,49.9483
2,36.088,23.9557
2,36.0941,24.0808
2,44.6815,14.204
2,41.2926,8.68472
2,45.8475,20.1212
2,47.8692,31.8146
2,46.7392,26.2042
2,50.1721,38.0686
2,34.2584,32.3261
2,33.3635,19.448
2,35.9708,7.64061
2,28.6383,14.6507
2,30.0496,9.9401
2,29.3683,41.7615
2,32.6544,36.8632
2,24.047,46.5972
2,57.6392,45.5278
2,53.0675,42.1888
2,63.3584,47.5879
3,35.4449,18.6705
3,53.2418,47.5389
3,40.086,24.1021
3,38.3964,32.5148
3,38.5027,19.2717
3,34.0314,14.8997
3,33.7384,12.5481
3,39.3248,12.2385
3,34.5675,41.9318
3,36.9202,36.9385
3,29.8084,46.6399
3,43.09,28.6098
3,41.242,16.9719
3,40.088,23.9734
3,42.2264,23.0308
3,46.2755,39.2194
3,44.3809,34.2137
3,49.6918,44.4313
3,26.2913,49.9698
3,22.1582,53.4202
3,57.9099,50.068
3,20.1046,49.9483
3,36.088,23.9557
3,36.0941,24.0808
3,44.6815,14.204
3,41.2926,8.68472
3,45.8475,20.1212
3,47.8692,31.8146
3,46.7392,26.2042
3,50.1721,38.0686
3,34.2584,32.3261
3,33.3635,19.448
3,35.9708,7.64061
3,28.6383,14.6507
3,30.0496,9.9401
3,29.3683,41.7615
3,32.6544,36.8632
3,24.047,46.5972
3,57.6392,45.5278
3,53.0675,42.1888
3,63.3584,47.5879
4,33.9662,17.3177
4,53.2418,47.5389
4,40.086,24.1021
4,38.3964,32.5148
4,38.5027,19.2717
4,34.0314,14.8997
4,33.7384,12.5481
4,39.3248,12.2385
4,34.5675,41.9318
4,36.9202,36.9385
4,29.8084,46.6399
4,43.09,28.6098
4,41.242,16.9719
4,40.088,23.9734
4,42.2264,23.0308
4,46.2755,39.2194
4,44.3809,34.2137
4,49.6918,44.4313
4,26.2913,49.9698
4,22.1582,53.4202
4,57.9099,50.068
4,20.1046,49.9483
4,36.088,23.9557
4,36.0941,24.0808
4,44.6815,14.204
4,41.2926,8.68472
4,45.8475,20.1212
4,47.8692,31.8146
4,46.7392,26.2042
4,50.1721,38.0686
4,34.2584,32.3261
4,33.3635,19.448
4,35.9708,7.64061
4,28.6383,14.6507
4,30.0496,9.9401
4,29.3683,41.7615
4,32.6544,36.8632
4,24.047,46.5972
4,57.6392,45.5278
4,53.0675,42.1888
4,63.3584,47.5879
5,32.5049,16.1144
5,53.2418,47.5389
5,40.086,24.1021
5,38.3964,32.5148
5,38.5027,19.2717
5,34.0314,14.8997
5,33.7384,12.5481
5,39.3248,12.2385
5,34.5675,41.9318
5,36.9202,36.9385
5,29.8084,46.6399
5,43.09,28.6098
5,41.242,16.9719
5,40.088,23.9734
5,42.2264,23.0308
5,46.2755,39.2194
5,44.3809,34.2137
5,49.6918,44.4313
5,26.2913,49.9698
5,22.1582,53.4202
5,57.9099,50.068
5,20.1046,49.9483
5,36.088,23.9557
5,36.0941,24.0808
5,44.6815,14.204
5,41.2926,8.68472
5,45.8475,20.1212
5,47.8692,31.8146
5,46.7392,26.2042
5,50.1721,38.0686
5,34.2584,32.3261
5,33.3635,19.448
5,35.9708,7.64061
5,28.6383,14.6507
5,30.0496,9.9401
5,29.3683,41.7615
5,32.6544,36.8632
5,24.047,46.5972
5,57.6392,45.5278
5,53.0675,42.1888
5,63.3584,47.5879
6,31.2509,15.0265
6,53.2418,47.5389
6,40.086,24.1021
6,38.3964,32.5148
6,38.5027,19.2717
6,34.0314,14.8997
6,33.7384,12.5481
6,39.3248,12.2385
6,34.5675,41.9318
6,36.9202,36.9385
6,29.8084,46.6399
6,43.09,28.6098
6,41.242,16.9719
6,40.088,23.9734
6,42.2264,23.0308
6,46.2755,39.2194
6,44.3809,34.2137
6,49.6918,44.4313
6,26.2913,49.9698
6,22.1582,53.4202
6,57.9099,50.068
6,20.1046,49.9483
6,36.088,23.9557
6,36.0941,24.0808
6,44.6815,14.204
6,41.2926,8.68472
6,45.8475,20.1212
6,47.8692,31.8146
6,46.7392,26.2042
6,50.1721,38.0686
6,34.2584,32.3261
6,33.3635,19.448
6,35.9708,7.64061
6,28.6383,14.6507
6,30.0496,9.9401
6,29.3683,41.7615
6,32.6544,36.8632
6,24.047,46.5972
6,57.6392,45.5278
6,53.0675,42.1888
6,63.3584,47.5879
7,30.3938,14.0202
7,53.2418,47.5389
7,40.086,24.1021
7,38.3964,32.5148
7,38.5027,19.2717
7,34.0314,14.8997
7,33.7384,12.5481
7,39.3248,12.2385
7,34.5675,41.9318
7,36.9202,36.9385
7,29.8084,46.6399
7,43.09,28.6098
7,41.242,16.9719
7,40.088,23.9734
7,42.2264,23.0308
7,46.2755,39.2194
7,44.3809,34.2137
7,49.6918,44.4313
7,26.2913,49.9698
7,22.1582,53.4202
7,57.9099,50.068
7,20.1046,49.9483
7,36.088,23.9557
7,36.0941,24.0808
7,44.6815,14.204
7,41.2926,8.68472
7,45.8475,20.1212
7,47.8692,31.8146
7,46.7392,26.2042
7,50.1721,38.0686
7,34.2584,32.3261
7,33.3635,19.448
