iteration,x,y
1,22.496,29.3339
1,14.732,48.6712
1,38.9614,24.7255
1,22.8134,31.7749
1,31.5404,31.4048
1,22.8511,31.7311
1,27.1209,31.1006
1,35.4139,29.3443
1,17.2416,39.8412
1,19.6561,36.1222
1,15.6001,43.4418
1,45.3484,9.28638
1,40.3005,17.178
1,40.0117,20.9402
1,42.3849,11.4278
1,16.641,57.3395
1,18.7683,61.841
1,15.2603,53.0949
1,10.7836,47.5818
1,36.0421,20.4455
1,19.7355,29.2188
1,13.6646,38.0294
1,16.2615,34.0017
1,11.8627,41.9345
1,28.8635,27.426
1,19.7773,29.1714
1,24.0697,26.682
1,33.1797,25.975
1,44.8542,4.96036
1,37.2051,12.1954
1,36.3631,16.1916
1,41.4594,7.01721
1,12.2651,57.0877
1,14.3872,62.0498
1,11.0447,52.4052
1,49.4627,7.02309
2,23.6517,28.7648
2,14.732,48.6712
2,38.9614,24.7255
2,22.8134,31.7749
2,31.5404,31.4048
2,22.8511,31.7311
2,27.1209,31.1006
2,35.4139,29.3443
2,17.2416,39.8412
2,19.6561,36.1222
2,15.6001,43.4418
2,45.3484,9.28638
2,40.3005,17.178
2,40.0117,20.9402
2,42.3849,11.4278
2,16.641,57.3395
2,18.7683,61.841
2,15.2603,53.0949
2,10.7836,47.5818
2,36.0421,20.4455
2,19.7355,29.2188
2,13.6646,38.0294
2,16.2615,34.0017
2,11.8627,41.9345
2,28.8635,27.426
2,19.7773,29.1714
2,24.0697,26.682
2,33.1797,25.975
2,44.8542,4.96036
2,37.2051,12.1954
2,36.3631,16.1916
2,41.4594,7.01721
2,12.2651,57.0877
2,14.3872,62.0498
2,11.0447,52.4052
2,49.4627,7.02309
3,24.7952,28.6127
3,14.732,48.6712
3,38.9614,24.7255
3,22.8134,31.7749
3,31.5404,31.4048
3,22.8511,31.7311
3,27.1209,31.1006
3,35.4139,29.3443
3,17.2416,39.8412
3,19.6561,36.1222
3,15.6001,43.4418
3,45.3484,9.28638
3,40.3005,17.178
3,40.0117,20.9402
