EC-cones
16.7404,55.7992
14.7599,49.3045
11.9125,43.3213
7.9946,37.3138
4.786,32.227
2.543,26.7824
2.6783,20.2318
6.3478,14.9547
12.1213,11.398
19.1334,10.5588
23.7716,12.5232
28.9227,18.466
31.9495,23.7106
35.7927,28.648
40.5993,33.0135
45.7274,37.3381
50.3975,41.4035
55.5313,46.1287
60.323,50.7397
65.0036,55.326
68.9492,59.1747
74.1462,64.107
78.9444,68.4211
84.0793,72.6916
89.6403,76.84
94.6832,80.1111
99.9851,82.9661
106.1108,85.4469
112.5124,87.1101
119.1436,89.4269
124.1052,93.2096
128.3017,98.4837
131.3673,103.6522
134.3133,110.2389
135.5905,116.0676
134.8702,122.7121
131.6213,128.385
126.9121,132.9247
121.3095,136.7795
115.8699,139.8614
110.5644,142.491
104.7046,145.0805
97.8009,147.549
91.512,149.0745
84.5807,149.7637
77.8838,149.3675
71.3681,148.0292
65.1204,145.853
59.6622,143.1704
54.6288,140.005
49.2555,135.9484
44.1037,131.5268
39.5727,127.3647
34.6827,122.7225
29.8167,117.9738
26.04,113.5127
23.627,107.8974
23.4726,100.821
23.8276,94.1399
22.9686,87.3171
21.9053,81.9027
20.6839,75.864
19.1832,68.5327
17.9773,62.0383
16.7622,55.8913
IC-cones
20.7777,54.9264
18.8801,48.9559
16.2613,43.2844
12.8716,37.3307
9.8503,32.5368
7.0617,27.8253
6.4025,21.7668
10.1286,16.9772
15.9643,14.4658
22.0249,16.2898
25.2172,20.0077
28.9528,26.4574
32.3662,30.9087
36.7051,34.9419
41.3996,38.8746
46.1595,42.9857
50.4745,46.8917
55.2413,51.4046
59.7253,55.7627
64.1305,60.0662
67.8573,63.6617
72.7752,68.2582
77.3158,72.2777
82.1657,76.2665
87.3986,80.1637
92.1229,83.2675
97.0703,86.0283
102.7654,88.5248
108.7119,90.3088
115.1207,91.936
120.1404,94.9927
124.319,99.8047
127.286,104.5256
130.2275,110.6
131.5646,116.0837
130.76,122.3735
127.1933,127.4002
122.3873,131.1968
117.0878,134.5314
111.9161,137.3804
106.8434,139.8646
101.2629,142.2124
94.7182,144.2997
88.7751,145.4311
82.2415,145.6909
75.9684,144.9686
69.9131,143.3905
64.163,141.0425
59.1828,138.2572
54.5837,135.0668
49.6552,131.0769
44.9034,126.8255
40.6886,122.891
36.0609,118.5003
31.4857,113.9807
28.402,109.6165
27.2294,103.9926
27.853,97.1609
27.6266,91.0073
26.4687,84.6869
25.489,79.5829
24.4002,73.8448
22.8974,66.8704
21.8109,60.7355
20.7975,55.0114
F-cones
29.5831,189.9265
45.5646,223.0953
3.5894,220.8958
176.6146,123.1502
158.5361,195.9211
29.473,182.2132
89.8808,23.4472
5.3955,77.0457
EC-points
16.8125,55.7593
16.0263,52.6304
15.2962,50.8294
14.479,48.9297
13.5746,46.7054
12.5535,44.4647
11.3761,42.3396
10.0594,40.2672
8.6573,38.2115
7.2341,36.1426
5.8373,34.0014
4.5155,31.7258
3.3366,29.2595
2.4469,26.6066
2.0449,23.7048
2.4271,20.7583
3.7237,18.0249
5.6343,15.7389
7.906,13.8343
10.328,12.3114
12.8655,11.1572
15.5793,10.4558
18.5662,10.3758
21.5843,11.1448
24.1527,12.722
26.1745,14.7219
27.8309,16.895
29.2489,19.1057
30.5359,21.3043
31.7894,23.4469
33.1016,25.4856
34.5596,27.3684
36.1836,29.0687
37.9156,30.6403
39.7497,32.1934
41.6394,33.7808
43.5323,35.3999
45.4257,37.0468
47.3209,38.7206
49.2128,40.4157
51.0886,42.1194
52.9493,43.8302
54.7973,45.5478
56.638,47.2749
58.4729,49.0108
60.3,50.7516
62.1179,52.4931
63.9269,54.2334
65.7265,55.9692
67.5178,57.6995
69.3038,59.4223
71.0885,61.1342
72.8791,62.8355
74.6797,64.5229
76.4951,66.1936
78.3294,67.8442
80.1866,69.471
82.0733,71.0726
83.9938,72.6453
85.9511,74.1845
87.9394,75.679
89.9588,77.1227
92.0127,78.512
94.096,79.837
96.1933,81.0768
98.3031,82.2196
100.449,83.2653
102.6347,84.1984
104.8651,85.0025
107.1471,85.6663
109.5027,86.2479
111.9475,86.8464
114.4876,87.5648
117.0697,88.494
119.5667,89.703
121.8578,91.2406
123.8954,93.0504
125.7136,95.0471
127.3523,97.1487
128.8453,99.3019
130.2027,101.496
131.4422,103.7483
132.574,106.0715
133.607,108.4825
134.5331,110.9896
135.266,113.6016
135.6747,116.3314
135.6376,119.162
135.1196,121.9958
134.1308,124.6918
132.7154,127.1176
130.9615,129.2327
128.9884,131.1059
126.9082,132.8081
124.8152,134.3626
122.705,135.8015
120.5481,137.1618
118.3517,138.4536
116.1234,139.6867
113.8708,140.871
111.6007,142.0162
109.3093,143.1249
106.9896,144.1864
104.6352,145.189
102.2395,146.1206
99.7971,146.9693
97.3101,147.7244
94.7849,148.3759
92.2278,148.9137
89.6456,149.3273
87.0464,149.6065
84.4367,149.7411
81.8232,149.7209
79.2151,149.5374
76.6235,149.1942
74.0535,148.6993
71.5104,148.0606
69.0034,147.2876
66.5397,146.3896
64.1241,145.3756
61.7614,144.254
59.4572,143.0341
57.2166,141.7246
55.0442,140.334
52.9443,138.8705
50.9132,137.3415
48.94,135.7553
47.0137,134.1205
45.1234,132.4455
43.2585,130.7392
41.4082,129.0104
39.5617,127.2674
37.7081,125.5187
35.8365,123.7728
33.9407,122.0301
32.0526,120.2682
30.2204,118.4622
28.4922,116.5872
26.9161,114.6184
25.4696,112.4393
24.1698,109.8978
23.2463,107.0155
23.0481,104.0884
23.4215,101.4395
23.8252,99.0217
23.9545,96.716
23.8831,94.4635
23.6769,92.1086
23.3517,89.6805
22.9357,87.2201
22.4602,84.7571
21.9544,82.3066
21.4421,79.8516
20.9489,77.3877
20.496,74.916
20.061,72.4675
19.6009,70.0922
19.0768,67.86
18.4369,65.2209
17.6556,60.7309
16.8125,55.7593
IC-points
20.7294,54.9484
19.8866,51.5825
19.0144,49.3545
18.1535,47.3491
17.2016,45.0188
16.086,42.5882
14.8078,40.2847
13.4337,38.1191
12.0105,36.0306
10.585,33.9583
9.2233,31.8719
7.9902,29.7443
6.9718,27.5908
6.2924,25.5057
6.0448,23.6745
6.2241,22.0163
6.9448,20.3965
8.3191,18.704
10.1756,17.1281
12.2994,15.7918
14.4162,14.8444
16.4194,14.3666
18.2021,14.3592
19.8797,14.7634
21.4938,15.7104
23.0777,17.2537
24.5419,19.1716
25.8828,21.2666
27.1622,23.4533
28.4547,25.6559
29.8409,27.8025
31.4044,29.8269
33.1871,31.7184
35.1356,33.5164
37.1288,35.2152
39.0902,36.8632
41.0161,38.5093
42.9098,40.1565
44.7725,41.8038
46.6118,43.4545
48.4427,45.1192
50.2669,46.7974
52.0843,48.4871
53.8921,50.1835
55.691,51.8851
57.4856,53.5939
59.2798,55.3118
61.0754,57.0385
62.8758,58.7752
64.6822,60.5208
66.4965,62.2716
68.3218,64.0231
70.1578,65.7671
72.007,67.4989
73.8718,69.2133
75.7549,70.9056
77.6593,72.5715
79.5851,74.2045
81.5351,75.8004
83.5132,77.3557
85.532,78.8735
87.5984,80.352
89.7159,81.7869
91.8952,83.1772
94.1499,84.5155
96.4763,85.7781
98.846,86.93
101.25,87.9511
103.6787,88.8226
106.1199,89.5322
108.5468,90.132
110.9386,90.7171
113.2776,91.3774
115.5079,92.1765
117.5744,93.1715
119.4311,94.4203
121.1145,95.9256
122.6623,97.6334
124.1064,99.4862
125.464,101.4389
126.7334,103.4869
127.9004,105.6073
128.9581,107.7817
129.901,109.9875
130.7242,112.2112
131.3544,114.4379
131.6874,116.6495
131.6514,118.83
131.2625,120.936
130.5347,122.9401
129.4497,124.8079
128.021,126.5209
126.3417,128.1067
124.5167,129.6017
122.5748,131.0488
120.5405,132.4377
118.4585,133.751
116.3365,134.9983
114.1823,136.1893
112.0033,137.3337
109.8074,138.4407
107.6009,139.5081
105.3793,140.5249
103.1364,141.4804
100.8663,142.3637
98.5635,143.1643
96.2307,143.8728
93.8745,144.4809
91.5018,144.9801
89.1189,145.3621
86.7307,145.619
84.344,145.7422
81.9653,145.7234
79.5981,145.5558
77.2426,145.2424
74.9038,144.7907
72.5869,144.2082
70.2929,143.5011
68.0251,142.6756
65.7888,141.7384
63.5898,140.6964
61.4327,139.556
59.3228,138.3241
57.2657,137.0076
55.267,135.614
53.3269,134.1518
51.4356,132.6293
49.5827,131.0545
47.7577,129.4354
45.9496,127.7799
44.1477,126.0958
42.3414,124.3911
40.5201,122.674
38.6731,120.9526
36.8012,119.2341
34.9446,117.5048
33.1512,115.74
31.4688,113.9152
29.9451,112.0059
28.6988,110.0787
27.8085,108.2365
27.2033,106.4303
27.0305,104.4631
27.3629,102.1218
27.7939,99.5207
27.953,96.8264
27.8669,94.1035
27.6312,91.5056
27.2929,88.9972
26.8759,86.5308
26.4007,84.0699
25.8902,81.593
25.3728,79.1104
24.8745,76.6198
24.4164,74.1218
23.9782,71.6576
23.5184,69.2843
22.9908,67.0351
22.3601,64.4411
21.5829,59.9715
20.7294,54.9484
MC-points
18.6081,55.2118
16.9431,49.3578
14.5411,44.0787
11.7569,39.3051
8.9456,34.9674
6.4621,30.9962
4.6613,27.322
3.8982,23.8754
4.5278,20.587
6.9049,17.3871
10.8319,14.5257
14.9243,12.6437
18.2662,12.1995
21.0372,12.981
23.4168,14.7759
25.5846,17.3721
27.72,20.5576
30.0026,24.1202
32.6121,27.8477
35.7278,31.5281
39.1132,34.6247
46.4772,40.6469
52.3658,45.8004
57.1602,50.2952
61.2414,54.3413
64.9904,58.1485
68.7882,61.9268
73.016,65.886
78.0546,70.2362
84.2852,75.1873
91.2268,80.3304
96.268,83.5219
100.8476,85.6806
105.0302,87.1151
108.8803,88.1342
112.4624,89.0465
115.841,90.1607
119.0806,91.7855
122.2457,94.2295
125.4009,97.8016
128.2853,102.236
130.3918,106.1649
132.0145,109.8318
133.1158,113.2644
133.658,116.4908
133.6034,119.5389
132.9141,122.4364
131.5525,125.2114
129.4808,127.8918
126.6613,130.5054
123.4532,132.8236
111.6956,139.7439
100.8989,144.4838
90.8835,147.1104
81.4697,147.6907
72.4777,146.2916
63.7281,142.9801
55.0412,137.8233
46.2372,130.8881
37.1366,122.2415
28.5439,113.0518
26.7971,110.8356
25.7104,108.8562
25.1575,107.034
25.0124,105.2894
25.1491,103.5428
25.4413,101.7145
25.7629,99.7249
25.9879,97.4945
25.9902,94.9435
25.6976,92.3077
24.8403,87.196
24.1071,82.9992
23.4629,79.4862
22.8727,76.4261
22.3014,73.588
21.7138,70.7409
21.0749,67.654
20.3497,64.0961
19.503,59.8364
