iteration_index,x,y
0,42.0673,68.5759
0,40.81300440900843,67.01806400415202
0,44.157937275694735,61.972566221288716
0,44.92338276942578,55.70375032130592
0,44.823133301759164,49.770819402509424
0,42.922199040651336,43.66947799922819
0,40.781635450033164,67.04230752606226
0,47.18401242301863,65.77595592212475
0,48.35448630514309,59.997932889765586
0,49.06947972881021,54.45213297186046
0,48.641220641307655,48.48223140048468
0,46.98936223223105,43.10909723202477
1,43.9985,66.397
1,44.157937275694735,61.972566221288716
1,44.92338276942578,55.70375032130592
1,44.823133301759164,49.770819402509424
1,42.922199040651336,43.66947799922819
1,40.503988862294655,38.18638195384517
1,47.18401242301863,65.77595592212475
1,48.35448630514309,59.997932889765586
1,49.06947972881021,54.45213297186046
1,48.641220641307655,48.48223140048468
1,46.98936223223105,43.10909723202477
1,44.43830500793919,37.13386777014477
2,45.671,63.8743
2,44.157937275694735,61.972566221288716
2,44.92338276942578,55.70375032130592
2,44.823133301759164,49.770819402509424
2,42.922199040651336,43.66947799922819
2,40.503988862294655,38.18638195384517
2,48.35448630514309,59.997932889765586
2,49.06947972881021,54.45213297186046
2,48.641220641307655,48.48223140048468
2,46.98936223223105,43.10909723202477
2,44.43830500793919,37.13386777014477
3,46.2562,60.9852
3,44.92338276942578,55.70375032130592
3,44.823133301759164,49.770819402509424
3,42.922199040651336,43.66947799922819
3,40.503988862294655,38.18638195384517
3,48.35448630514309,59.997932889765586
3,49.06947972881021,54.45213297186046
3,48.641220641307655,48.48223140048468
3,46.98936223223105,43.10909723202477
3,44.43830500793919,37.13386777014477
3,41.639215399464916,31.667638838053296
4,46.6389,57.8508
4,44.92338276942578,55.70375032130592
4,44.823133301759164,49.770819402509424
4,42.922199040651336,43.66947799922819
4,40.503988862294655,38.18638195384517
4,37.30535086843475,32.04425578344771
4,49.06947972881021,54.45213297186046
4,48.641220641307655,48.48223140048468
4,46.98936223223105,43.10909723202477
4,44.43830500793919,37.13386777014477
4,41.639215399464916,31.667638838053296
5,46.9964,55.0779
5,44.823133301759164,49.770819402509424
5,42.922199040651336,43.66947799922819
5,40.503988862294655,38.18638195384517
5,37.30535086843475,32.04425578344771
5,49.06947972881021,54.45213297186046
5,48.641220641307655,48.48223140048468
5,46.98936223223105,43.10909723202477
5,44.43830500793919,37.13386777014477
5,41.639215399464916,31.667638838053296
5,38.796010851489875,26.264871175970242
6,46.9463,52.1115
6,44.823133301759164,49.770819402509424
6,42.922199040651336,43.66947799922819
6,40.503988862294655,38.18638195384517
6,37.30535086843475,32.04425578344771
6,34.319131282288886,26.221077089663606
6,48.641220641307655,48.48223140048468
6,46.98936223223105,43.10909723202477
6,44.43830500793919,37.13386777014477
6,41.639215399464916,31.667638838053296
6,38.796010851489875,26.264871175970242
7,46.7322,49.1265
7,42.922199040651336,43.66947799922819
7,40.503988862294655,38.18638195384517
7,37.30535086843475,32.04425578344771
7,34.319131282288886,26.221077089663606
7,48.641220641307655,48.48223140048468
7,46.98936223223105,43.10909723202477
7,44.43830500793919,37.13386777014477
7,41.639215399464916,31.667638838053296
7,38.796010851489875,26.264871175970242
8,45.7817,46.0759
8,42.922199040651336,43.66947799922819
8,40.503988862294655,38.18638195384517
8,37.30535086843475,32.04425578344771
8,34.319131282288886,26.221077089663606
8,31.888673666601523,20.191351762450722
8,46.98936223223105,43.10909723202477
8,44.43830500793919,37.13386777014477
8,41.639215399464916,31.667638838053296
8,38.796010851489875,26.264871175970242
8,36.166344813443985,20.37517996318194
9,44.9558,43.3893
9,42.922199040651336,43.66947799922819
9,40.503988862294655,38.18638195384517
9,37.30535086843475,32.04425578344771
9,34.319131282288886,26.221077089663606
9,31.888673666601523,20.191351762450722
9,44.43830500793919,37.13386777014477
9,41.639215399464916,31.667638838053296
9,38.796010851489875,26.264871175970242
9,36.166344813443985,20.37517996318194
9,34.96851429042154,15.31075653786196
10,43.7467,40.6477
10,40.503988862294655,38.18638195384517
10,37.30535086843475,32.04425578344771
10,34.319131282288886,26.221077089663606
10,31.888673666601523,20.191351762450722
10,44.43830500793919,37.13386777014477
10,41.639215399464916,31.667638838053296
10,38.796010851489875,26.264871175970242
10,36.166344813443985,20.37517996318194
10,34.96851429042154,15.31075653786196
11,42.4711,37.6601
11,40.503988862294655,38.18638195384517
11,37.30535086843475,32.04425578344771
11,34.319131282288886,26.221077089663606
11,31.888673666601523,20.191351762450722
11,30.937445150875202,13.40843915056796
11,41.639215399464916,31.667638838053296
11,38.796010851489875,26.264871175970242
