iteration_index,x,y
0,38.6545,10.0244
0,33.01584942654916,10.556559477336652
0,28.2952206215343,13.128618736896266
0,23.00455683985588,16.569472034665342
0,18.815434047626244,20.300680677871743
0,15.934154549008342,24.383428926087095
0,39.45764821919967,11.862892174074409
0,34.94524632937568,14.045358121701437
0,30.57437516373128,16.39566913532973
0,25.710209092909885,19.556646606058397
0,21.831552832650697,23.03031118792103
0,19.113354857541026,26.87829506259056
0,39.49931808212299,11.843278280303482
1,36.3983,11.1157
1,33.01584942654916,10.556559477336652
1,28.2952206215343,13.128618736896266
1,23.00455683985588,16.569472034665342
1,18.815434047626244,20.300680677871743
1,15.934154549008342,24.383428926087095
1,13.711256056149477,29.810072840232205
1,34.94524632937568,14.045358121701437
1,30.57437516373128,16.39566913532973
1,25.710209092909885,19.556646606058397
1,21.831552832650697,23.03031118792103
1,19.113354857541026,26.87829506259056
1,17.130559935192284,32.00389880732331
2,33.9805,12.301
2,33.01584942654916,10.556559477336652
2,28.2952206215343,13.128618736896266
2,23.00455683985588,16.569472034665342
2,18.815434047626244,20.300680677871743
2,15.934154549008342,24.383428926087095
2,13.711256056149477,29.810072840232205
2,30.57437516373128,16.39566913532973
2,25.710209092909885,19.556646606058397
2,21.831552832650697,23.03031118792103
2,19.113354857541026,26.87829506259056
2,17.130559935192284,32.00389880732331
3,31.7951,13.4761
3,28.2952206215343,13.128618736896266
3,23.00455683985588,16.569472034665342
3,18.815434047626244,20.300680677871743
3,15.934154549008342,24.383428926087095
3,13.711256056149477,29.810072840232205
3,12.485942246194558,35.25209238281054
3,30.57437516373128,16.39566913532973
3,25.710209092909885,19.556646606058397
3,21.831552832650697,23.03031118792103
3,19.113354857541026,26.87829506259056
3,17.130559935192284,32.00389880732331
3,16.304203338784934,37.107346192373754
4,29.4348,14.7621
4,28.2952206215343,13.128618736896266
4,23.00455683985588,16.569472034665342
4,18.815434047626244,20.300680677871743
4,15.934154549008342,24.383428926087095
4,13.711256056149477,29.810072840232205
4,12.485942246194558,35.25209238281054
4,25.710209092909885,19.556646606058397
4,21.831552832650697,23.03031118792103
4,19.113354857541026,26.87829506259056
4,17.130559935192284,32.00389880732331
4,16.304203338784934,37.107346192373754
5,27.0027,16.3426
5,23.00455683985588,16.569472034665342
5,18.815434047626244,20.300680677871743
5,15.934154549008342,24.383428926087095
5,13.711256056149477,29.810072840232205
5,12.485942246194558,35.25209238281054
5,11.823198285861663,40.74056310885779
5,25.710209092909885,19.556646606058397
5,21.831552832650697,23.03031118792103
5,19.113354857541026,26.87829506259056
5,17.130559935192284,32.00389880732331
5,16.304203338784934,37.107346192373754
5,15.818755618875848,42.17799839007809
6,24.3574,18.0631
6,23.00455683985588,16.569472034665342
6,18.815434047626244,20.300680677871743
6,15.934154549008342,24.383428926087095
6,13.711256056149477,29.810072840232205
6,12.485942246194558,35.25209238281054
6,11.823198285861663,40.74056310885779
6,21.831552832650697,23.03031118792103
6,19.113354857541026,26.87829506259056
6,17.130559935192284,32.00389880732331
6,16.304203338784934,37.107346192373754
6,15.818755618875848,42.17799839007809
7,22.4181,19.7999
7,18.815434047626244,20.300680677871743
7,15.934154549008342,24.383428926087095
7,13.711256056149477,29.810072840232205
7,12.485942246194558,35.25209238281054
7,11.823198285861663,40.74056310885779
7,11.647145439692217,46.1639070996583
7,21.831552832650697,23.03031118792103
7,19.113354857541026,26.87829506259056
7,17.130559935192284,32.00389880732331
7,16.304203338784934,37.107346192373754
7,15.818755618875848,42.17799839007809
7,15.692791514918676,47.15368540636614
8,20.3235,21.6655
8,15.934154549008342,24.383428926087095
8,13.711256056149477,29.810072840232205
8,12.485942246194558,35.25209238281054
8,11.823198285861663,40.74056310885779
8,11.647145439692217,46.1639070996583
8,21.831552832650697,23.03031118792103
8,19.113354857541026,26.87829506259056
8,17.130559935192284,32.00389880732331
8,16.304203338784934,37.107346192373754
8,15.818755618875848,42.17799839007809
8,15.692791514918676,47.15368540636614
9,18.8829,23.7069
9,15.934154549008342,24.383428926087095
9,13.711256056149477,29.810072840232205
9,12.485942246194558,35.25209238281054
9,11.823198285861663,40.74056310885779
9,11.647145439692217,46.1639070996583
9,12.858808297920675,51.601250583355935
9,19.113354857541026,26.87829506259056
