iteration_index,x,y
0,60.7331,16.5463
0,56.505070156115096,21.488058541531327
0,57.25099398423276,27.704526319073327
0,60.023330528644415,33.617988285258185
0,61.272972127011705,39.64473054691646
0,57.72126583074821,44.74847808197218
0,81.45239212499905,34.27249796702167
0,85.57801987688347,29.188434263089604
0,62.34910214689997,17.761045641914915
0,60.3912528580192,23.52112476962878
0,62.30532938306117,29.05184515257371
0,64.65844372744985,34.780579311990714
0,65.23100722155502,40.49733588545265
0,62.59251185988297,45.66639227488799
0,76.14718580687556,37.364053982782316
0,78.3577531539398,31.772546901521498
0,81.90870604506037,27.118298091113324
0,62.34910214689999,17.761045641914905
1,59.4271,19.6246
1,56.505070156115096,21.488058541531327
1,57.25099398423276,27.704526319073327
1,60.023330528644415,33.617988285258185
1,61.272972127011705,39.64473054691646
1,57.72126583074821,44.74847808197218
1,51.67624051061408,46.99240471915536
1,45.538479715548455,46.016318201006186
1,79.58316742549827,40.348705577204484
1,81.45239212499905,34.27249796702167
1,85.57801987688347,29.188434263089604
1,60.3912528580192,23.52112476962878
1,62.30532938306117,29.05184515257371
1,64.65844372744985,34.780579311990714
1,65.23100722155502,40.49733588545265
1,62.59251185988297,45.66639227488799
1,57.659170490988295,49.429914721558774
1,75.54190611490911,43.27052851440458
1,76.14718580687556,37.364053982782316
1,78.3577531539398,31.772546901521498
2,58.4482,22.5046
2,57.25099398423276,27.704526319073327
2,60.023330528644415,33.617988285258185
2,61.272972127011705,39.64473054691646
2,57.72126583074821,44.74847808197218
2,51.67624051061408,46.99240471915536
2,45.538479715548455,46.016318201006186
2,39.792269852707896,43.25269019447694
2,34.36764611673372,39.84346101354495
2,79.58316742549827,40.348705577204484
2,81.45239212499905,34.27249796702167
2,85.57801987688347,29.188434263089604
2,60.3912528580192,23.52112476962878
2,62.30532938306117,29.05184515257371
2,64.65844372744985,34.780579311990714
2,65.23100722155502,40.49733588545265
2,62.59251185988297,45.66639227488799
2,57.659170490988295,49.429914721558774
2,51.858161029667485,51.008621226414185
2,75.54190611490911,43.27052851440458
2,76.14718580687556,37.364053982782316
2,78.3577531539398,31.772546901521498
2,81.90870604506037,27.118298091113324
2,86.51127297251368,23.230846412322496
3,58.8211,25.6128
3,57.25099398423276,27.704526319073327
3,60.023330528644415,33.617988285258185
3,61.272972127011705,39.64473054691646
3,57.72126583074821,44.74847808197218
3,51.67624051061408,46.99240471915536
3,45.538479715548455,46.016318201006186
3,39.792269852707896,43.25269019447694
3,34.36764611673372,39.84346101354495
3,79.83611398424365,46.67082300041475
3,79.58316742549827,40.348705577204484
3,81.45239212499905,34.27249796702167
3,85.57801987688347,29.188434263089604
3,62.30532938306117,29.05184515257371
3,64.65844372744985,34.780579311990714
3,65.23100722155502,40.49733588545265
3,62.59251185988297,45.66639227488799
3,57.659170490988295,49.429914721558774
3,51.858161029667485,51.008621226414185
3,46.044583090653184,50.337929833701544
3,40.48550723196278,48.17161291627829
3,76.31468193017662,49.157847195664054
3,75.54190611490911,43.27052851440458
3,76.14718580687556,37.364053982782316
3,78.3577531539398,31.772546901521498
3,81.90870604506037,27.118298091113324
3,86.51127297251368,23.230846412322496
4,59.7782,28.3782
4,60.023330528644415,33.617988285258185
4,61.272972127011705,39.64473054691646
4,57.72126583074821,44.74847808197218
4,51.67624051061408,46.99240471915536
4,45.538479715548455,46.016318201006186
4,39.792269852707896,43.25269019447694
4,79.83611398424365,46.67082300041475
4,79.58316742549827,40.348705577204484
4,81.45239212499905,34.27249796702167
4,85.57801987688347,29.188434263089604
4,62.30532938306117,29.05184515257371
4,64.65844372744985,34.780579311990714
4,65.23100722155502,40.49733588545265
4,62.59251185988297,45.66639227488799
4,57.659170490988295,49.429914721558774
4,51.858161029667485,51.008621226414185
4,46.044583090653184,50.337929833701544
4,40.48550723196278,48.17161291627829
4,35.2733835245166,45.2105938423712
4,76.31468193017662,49.157847195664054
4,75.54190611490911,43.27052851440458
4,76.14718580687556,37.364053982782316
4,78.3577531539398,31.772546901521498
4,81.90870604506037,27.118298091113324
4,86.51127297251368,23.230846412322496
5,61.1643,31.3349
5,60.023330528644415,33.617988285258185
5,61.272972127011705,39.64473054691646
5,57.72126583074821,44.74847808197218
5,51.67624051061408,46.99240471915536
5,45.538479715548455,46.016318201006186
5,39.792269852707896,43.25269019447694
5,79.83611398424365,46.67082300041475
5,79.58316742549827,40.348705577204484
5,81.45239212499905,34.27249796702167
5,85.57801987688347,29.188434263089604
5,64.65844372744985,34.780579311990714
5,65.23100722155502,40.49733588545265
5,62.59251185988297,45.66639227488799
5,57.659170490988295,49.429914721558774
5,51.858161029667485,51.008621226414185
5,46.044583090653184,50.337929833701544
5,40.48550723196278,48.17161291627829
5,35.2733835245166,45.2105938423712
5,78.58537123626353,55.33195773766783
5,76.31468193017662,49.157847195664054
5,75.54190611490911,43.27052851440458
5,76.14718580687556,37.364053982782316
5,78.3577531539398,31.772546901521498
5,81.90870604506037,27.118298091113324
5,86.51127297251368,23.230846412322496
6,62.3409,34.1993
6,61.272972127011705,39.64473054691646
6,57.72126583074821,44.74847808197218
6,51.67624051061408,46.99240471915536
6,45.538479715548455,46.016318201006186
6,39.792269852707896,43.25269019447694
6,82.09415991748054,53.22733230693956
6,79.83611398424365,46.67082300041475
6,79.58316742549827,40.348705577204484
6,81.45239212499905,34.27249796702167
6,64.65844372744985,34.780579311990714
6,65.23100722155502,40.49733588545265
6,62.59251185988297,45.66639227488799
6,57.659170490988295,49.429914721558774
6,51.858161029667485,51.008621226414185
6,46.044583090653184,50.337929833701544
6,40.48550723196278,48.17161291627829
6,35.2733835245166,45.2105938423712
6,78.58537123626353,55.33195773766783
6,76.31468193017662,49.157847195664054
6,75.54190611490911,43.27052851440458
6,76.14718580687556,37.364053982782316
6,78.3577531539398,31.772546901521498
7,62.9657,37.2127
7,61.272972127011705,39.64473054691646
7,57.72126583074821,44.74847808197218
7,51.67624051061408,46.99240471915536
7,45.538479715548455,46.016318201006186
7,39.792269852707896,43.25269019447694
7,82.09415991748054,53.22733230693956
7,79.83611398424365,46.67082300041475
7,79.58316742549827,40.348705577204484
7,65.23100722155502,40.49733588545265
7,62.59251185988297,45.66639227488799
7,57.659170490988295,49.429914721558774
7,51.858161029667485,51.008621226414185
7,46.044583090653184,50.337929833701544
7,40.48550723196278,48.17161291627829
7,35.2733835245166,45.2105938423712
7,81.81913320744476,60.337431672347876
7,78.58537123626353,55.33195773766783
7,76.31468193017662,49.157847195664054
7,75.54190611490911,43.27052851440458
7,76.14718580687556,37.364053982782316
8,63.252,40.071
8,61.272972127011705,39.64473054691646
8,57.72126583074821,44.74847808197218
8,51.67624051061408,46.99240471915536
8,45.538479715548455,46.016318201006186
8,39.792269852707896,43.25269019447694
8,34.36764611673372,39.84346101354495
8,85.58972897476251,58.47719066877594
8,82.09415991748054,53.22733230693956
8,62.59251185988297,45.66639227488799
8,57.659170490988295,49.429914721558774
8,51.858161029667485,51.008621226414185
8,46.044583090653184,50.337929833701544
8,40.48550723196278,48.17161291627829
8,35.2733835245166,45.2105938423712
8,81.81913320744476,60.337431672347876
8,78.58537123626353,55.33195773766783
8,76.31468193017662,49.157847195664054
9,61.9327,42.6556
9,57.72126583074821,44.74847808197218
9,51.67624051061408,46.99240471915536
9,45.538479715548455,46.016318201006186
9,39.792269852707896,43.25269019447694
9,34.36764611673372,39.84346101354495
9,62.59251185988297,45.66639227488799
9,57.659170490988295,49.429914721558774
9,51.858161029667485,51.008621226414185
9,46.044583090653184,50.337929833701544
9,40.48550723196278,48.17161291627829
9,35.2733835245166,45.2105938423712
9,81.81913320744476,60.337431672347876
9,78.58537123626353,55.33195773766783
10,60.1569,45.2074
10,57.72126583074821,44.74847808197218
10,51.67624051061408,46.99240471915536
10,45.538479715548455,46.016318201006186
10,39.792269852707896,43.25269019447694
10,34.36764611673372,39.84346101354495
10,57.659170490988295,49.429914721558774
10,51.858161029667485,51.008621226414185
10,46.044583090653184,50.337929833701544
10,40.48550723196278,48.17161291627829
10,35.2733835245166,45.2105938423712
11,57.6902,47.0892
11,51.67624051061408,46.99240471915536
11,45.538479715548455,46.016318201006186
11,39.792269852707896,43.25269019447694
11,34.36764611673372,39.84346101354495
11,57.659170490988295,49.429914721558774
11,51.858161029667485,51.008621226414185
11,46.044583090653184,50.337929833701544
11,40.48550723196278,48.17161291627829
11,35.2733835245166,45.2105938423712
11,30.06576178464951,41.85078422365621
12,54.6677,48.2112
12,51.67624051061408,46.99240471915536
12,45.538479715548455,46.016318201006186
12,39.792269852707896,43.25269019447694
12,34.36764611673372,39.84346101354495
12,28.847455684490384,36.58123951156057
12,51.858161029667485,51.008621226414185
12,46.044583090653184,50.337929833701544
12,40.48550723196278,48.17161291627829
12,35.2733835245166,45.2105938423712
12,30.06576178464951,41.85078422365621
13,51.7672,49.0005
13,51.67624051061408,46.99240471915536
13,45.538479715548455,46.016318201006186
13,39.792269852707896,43.25269019447694
13,34.36764611673372,39.84346101354495
13,28.847455684490384,36.58123951156057
13,46.044583090653184,50.337929833701544
13,40.48550723196278,48.17161291627829
13,35.2733835245166,45.2105938423712
13,30.06576178464951,41.85078422365621
13,24.825836061475872,39.19819545565528
14,48.6983,48.5125
14,45.538479715548455,46.016318201006186
14,39.792269852707896,43.25269019447694
14,34.36764611673372,39.84346101354495
14,28.847455684490384,36.58123951156057
14,22.5550964713189,34.76392862769323
14,46.044583090653184,50.337929833701544
14,40.48550723196278,48.17161291627829
14,35.2733835245166,45.2105938423712
14,30.06576178464951,41.85078422365621
14,24.825836061475872,39.19819545565528
15,45.7915,48.1771
15,56.505070156115096,21.488058541531327
15,45.538479715548455,46.016318201006186
15,39.792269852707896,43.25269019447694
15,34.36764611673372,39.84346101354495
15,28.847455684490384,36.58123951156057
15,22.5550964713189,34.76392862769323
15,40.48550723196278,48.17161291627829
15,35.2733835245166,45.2105938423712
15,30.06576178464951,41.85078422365621
15,24.825836061475872,39.19819545565528
15,18.872180710185688,39.42134434862411
15,23.645552577455582,68.13007645450269
15,28.08103444687778,71.8935981330072
16,42.9184,46.7953
16,39.792269852707896,43.25269019447694
16,34.36764611673372,39.84346101354495
16,28.847455684490384,36.58123951156057
16,22.5550964713189,34.76392862769323
16,16.62042172296092,36.02217575452309
16,40.48550723196278,48.17161291627829
16,35.2733835245166,45.2105938423712
16,30.06576178464951,41.85078422365621
16,24.825836061475872,39.19819545565528
16,18.872180710185688,39.42134434862411
16,14.607918872710783,43.28285213809909
16,18.96618372219997,64.089838528978
16,23.645552577455582,68.13007645450269
16,28.08103444687778,71.8935981330072
17,40.1389,45.7122
17,39.792269852707896,43.25269019447694
17,34.36764611673372,39.84346101354495
17,28.847455684490384,36.58123951156057
17,22.5550964713189,34.76392862769323
17,16.62042172296092,36.02217575452309
17,11.796154159061821,40.394926664695475
17,35.2733835245166,45.2105938423712
17,30.06576178464951,41.85078422365621
17,24.825836061475872,39.19819545565528
17,18.872180710185688,39.42134434862411
17,14.607918872710783,43.28285213809909
17,11.898707665765585,48.89979516801775
17,11.722937236386112,54.67151094844065
17,14.539355194385202,59.743395323680495
17,18.96618372219997,64.089838528978
17,23.645552577455582,68.13007645450269
18,37.4266,44.0075
18,34.36764611673372,39.84346101354495
18,28.847455684490384,36.58123951156057
18,22.5550964713189,34.76392862769323
18,16.62042172296092,36.02217575452309
18,11.796154159061821,40.394926664695475
18,8.706006671660267,45.871883395461005
18,35.2733835245166,45.2105938423712
18,30.06576178464951,41.85078422365621
18,24.825836061475872,39.19819545565528
18,18.872180710185688,39.42134434862411
18,14.607918872710783,43.28285213809909
18,11.898707665765585,48.89979516801775
18,11.722937236386112,54.67151094844065
18,14.539355194385202,59.743395323680495
18,18.96618372219997,64.089838528978
18,23.645552577455582,68.13007645450269
19,34.8205,42.527
19,34.36764611673372,39.84346101354495
19,28.847455684490384,36.58123951156057
19,22.5550964713189,34.76392862769323
19,16.62042172296092,36.02217575452309
19,11.796154159061821,40.394926664695475
19,8.706006671660267,45.871883395461005
19,7.415526770078744,52.2230811349505
19,30.06576178464951,41.85078422365621
19,24.825836061475872,39.19819545565528
19,18.872180710185688,39.42134434862411
19,14.607918872710783,43.28285213809909
19,11.898707665765585,48.89979516801775
19,11.722937236386112,54.67151094844065
19,14.539355194385202,59.743395323680495
19,18.96618372219997,64.089838528978
20,32.0604,40.8959
20,28.847455684490384,36.58123951156057
20,22.5550964713189,34.76392862769323
20,16.62042172296092,36.02217575452309
20,11.796154159061821,40.394926664695475
20,8.706006671660267,45.871883395461005
20,7.415526770078744,52.2230811349505
20,8.758576991013939,58.28108731766826
20,12.479726543970397,63.45090506474861
20,30.06576178464951,41.85078422365621
20,24.825836061475872,39.19819545565528
20,18.872180710185688,39.42134434862411
20,14.607918872710783,43.28285213809909
20,11.898707665765585,48.89979516801775
20,11.722937236386112,54.67151094844065
20,14.539355194385202,59.743395323680495
21,29.4566,39.216
21,28.847455684490384,36.58123951156057
21,22.5550964713189,34.76392862769323
21,16.62042172296092,36.02217575452309
21,11.796154159061821,40.394926664695475
21,8.706006671660267,45.871883395461005
21,7.415526770078744,52.2230811349505
21,8.758576991013939,58.28108731766826
21,12.479726543970397,63.45090506474861
21,24.825836061475872,39.19819545565528
21,18.872180710185688,39.42134434862411
21,14.607918872710783,43.28285213809909
21,11.898707665765585,48.89979516801775
21,11.722937236386112,54.67151094844065
21,14.539355194385202,59.743395323680495
21,18.96618372219997,64.089838528978
22,26.3104,38.3074
22,22.5550964713189,34.76392862769323
22,16.62042172296092,36.02217575452309
22,11.796154159061821,40.394926664695475
22,8.706006671660267,45.871883395461005
22,7.415526770078744,52.2230811349505
22,8.758576991013939,58.28108731766826
22,12.479726543970397,63.45090506474861
22,24.825836061475872,39.19819545565528
22,18.872180710185688,39.42134434862411
