iteration_index,x,y
0,35.6322,50.7199
0,33.670574258514186,51.10982413033504
0,32.19649255036339,47.132658812706225
0,30.618887737185442,43.278362870649474
0,31.150892709401692,38.73862348561483
0,32.77237465815532,35.136790268089875
0,34.53635754874191,31.577612932098468
0,36.336067412775684,28.106124509409874
0,38.74981357757211,23.690995524904583
0,33.670574258514186,51.10982413033504
0,36.411527624399845,46.699699604526096
0,34.742842386757005,43.254601182106725
0,35.28262901455046,39.21700880025282
0,36.80769894137846,35.978339969522324
0,38.426692555913874,32.7561100900733
0,40.066577954019515,29.608147437530537
0,42.263768549561284,25.603838041575813
0,44.11748968696832,22.494404650404196
1,35.0411,48.9048
1,32.19649255036339,47.132658812706225
1,30.618887737185442,43.278362870649474
1,31.150892709401692,38.73862348561483
1,32.77237465815532,35.136790268089875
1,34.53635754874191,31.577612932098468
1,36.336067412775684,28.106124509409874
1,38.74981357757211,23.690995524904583
1,40.79308083438381,20.266125226254474
1,36.411527624399845,46.699699604526096
1,34.742842386757005,43.254601182106725
1,35.28262901455046,39.21700880025282
1,36.80769894137846,35.978339969522324
1,38.426692555913874,32.7561100900733
1,40.066577954019515,29.608147437530537
1,42.263768549561284,25.603838041575813
1,44.11748968696832,22.494404650404196
2,34.304,46.9162
2,32.19649255036339,47.132658812706225
2,30.618887737185442,43.278362870649474
2,31.150892709401692,38.73862348561483
2,32.77237465815532,35.136790268089875
2,34.53635754874191,31.577612932098468
2,36.336067412775684,28.106124509409874
2,38.74981357757211,23.690995524904583
2,40.79308083438381,20.266125226254474
2,34.742842386757005,43.254601182106725
2,35.28262901455046,39.21700880025282
2,36.80769894137846,35.978339969522324
2,38.426692555913874,32.7561100900733
2,40.066577954019515,29.608147437530537
2,42.263768549561284,25.603838041575813
2,44.11748968696832,22.494404650404196
2,45.99783106970063,19.615618431445128
3,33.4697,45.1936
3,30.618887737185442,43.278362870649474
3,31.150892709401692,38.73862348561483
3,32.77237465815532,35.136790268089875
3,34.53635754874191,31.577612932098468
3,36.336067412775684,28.106124509409874
3,38.74981357757211,23.690995524904583
3,40.79308083438381,20.266125226254474
3,42.87331781508367,17.10042941449802
3,34.742842386757005,43.254601182106725
3,35.28262901455046,39.21700880025282
3,36.80769894137846,35.978339969522324
3,38.426692555913874,32.7561100900733
3,40.066577954019515,29.608147437530537
3,42.263768549561284,25.603838041575813
3,44.11748968696832,22.494404650404196
3,45.99783106970063,19.615618431445128
4,32.6809,43.2665
4,31.150892709401692,38.73862348561483
4,32.77237465815532,35.136790268089875
4,34.53635754874191,31.577612932098468
4,36.336067412775684,28.106124509409874
4,38.74981357757211,23.690995524904583
4,40.79308083438381,20.266125226254474
4,42.87331781508367,17.10042941449802
4,34.742842386757005,43.254601182106725
4,35.28262901455046,39.21700880025282
4,36.80769894137846,35.978339969522324
4,38.426692555913874,32.7561100900733
4,40.066577954019515,29.608147437530537
4,42.263768549561284,25.603838041575813
4,44.11748968696832,22.494404650404196
4,45.99783106970063,19.615618431445128
5,32.9469,40.9966
5,31.150892709401692,38.73862348561483
5,32.77237465815532,35.136790268089875
5,34.53635754874191,31.577612932098468
5,36.336067412775684,28.106124509409874
5,38.74981357757211,23.690995524904583
5,40.79308083438381,20.266125226254474
5,42.87331781508367,17.10042941449802
5,35.28262901455046,39.21700880025282
5,36.80769894137846,35.978339969522324
5,38.426692555913874,32.7561100900733
5,40.066577954019515,29.608147437530537
5,42.263768549561284,25.603838041575813
5,44.11748968696832,22.494404650404196
5,45.99783106970063,19.615618431445128
5,48.36455225925994,16.39089978764929
