iteration_index,x,y
0,24.0736,67.7141
0,22.111953987011773,67.32416279963502
0,22.75524319910432,62.659263467057656
0,22.70995727289799,57.767625883655384
0,22.72027203569608,53.18737429642312
0,22.531881752442658,48.67079803475842
0,22.242641522630624,43.49250009544379
0,22.08714811240053,38.088877220453526
0,48.784047634633836,52.84606625773739
0,48.21007479143067,57.92784179369389
0,48.40271506335327,62.55551237949687
0,49.84874040946942,66.81475907652735
0,52.69974424463708,70.15754929355448
0,22.111953987011795,67.32416279963496
0,26.691501667561795,63.84689608777864
0,26.697320702379365,59.3415360535161
0,26.731515925549278,55.1334345073247
0,26.656329226588262,50.983694858057255
0,26.39450914419951,46.22920572635776
0,26.153674789606853,41.27161549395594
0,45.5644320150098,48.34401923855539
0,45.02224155060319,51.125378602453665
0,44.304577153592334,56.36790225044859
0,44.225009860796725,61.06205224052275
0,44.90495128102879,65.26022624903486
0,46.531574653500265,69.0686773224452
1,24.4017,65.5855
1,22.75524319910432,62.659263467057656
1,22.70995727289799,57.767625883655384
1,22.72027203569608,53.18737429642312
1,22.531881752442658,48.67079803475842
1,22.242641522630624,43.49250009544379
1,22.08714811240053,38.088877220453526
1,48.784047634633836,52.84606625773739
1,48.21007479143067,57.92784179369389
1,48.40271506335327,62.55551237949687
1,49.84874040946942,66.81475907652735
1,26.691501667561795,63.84689608777864
1,26.697320702379365,59.3415360535161
1,26.731515925549278,55.1334345073247
1,26.656329226588262,50.983694858057255
1,26.39450914419951,46.22920572635776
1,26.153674789606853,41.27161549395594
1,26.08796949178703,37.637308861097154
1,45.5644320150098,48.34401923855539
1,45.02224155060319,51.125378602453665
1,44.304577153592334,56.36790225044859
1,44.225009860796725,61.06205224052275
1,44.90495128102879,65.26022624903486
2,24.7234,63.2531
2,22.75524319910432,62.659263467057656
2,22.70995727289799,57.767625883655384
2,22.72027203569608,53.18737429642312
2,22.531881752442658,48.67079803475842
2,22.242641522630624,43.49250009544379
2,22.08714811240053,38.088877220453526
2,22.222933974525084,34.13247768023015
2,49.9026552749461,47.19123935441656
2,48.784047634633836,52.84606625773739
2,48.21007479143067,57.92784179369389
2,48.40271506335327,62.55551237949687
2,26.697320702379365,59.3415360535161
2,26.731515925549278,55.1334345073247
2,26.656329226588262,50.983694858057255
2,26.39450914419951,46.22920572635776
2,26.153674789606853,41.27161549395594
2,26.08796949178703,37.637308861097154
2,46.60431099548841,43.60373211502808
2,45.5644320150098,48.34401923855539
2,45.02224155060319,51.125378602453665
2,44.304577153592334,56.36790225044859
2,44.225009860796725,61.06205224052275
3,24.7263,61.0004
3,22.70995727289799,57.767625883655384
3,22.72027203569608,53.18737429642312
3,22.531881752442658,48.67079803475842
3,22.242641522630624,43.49250009544379
3,22.08714811240053,38.088877220453526
3,22.222933974525084,34.13247768023015
3,49.9026552749461,47.19123935441656
3,48.784047634633836,52.84606625773739
3,48.21007479143067,57.92784179369389
3,26.697320702379365,59.3415360535161
3,26.731515925549278,55.1334345073247
3,26.656329226588262,50.983694858057255
3,26.39450914419951,46.22920572635776
3,26.153674789606853,41.27161549395594
3,26.08796949178703,37.637308861097154
3,26.340165277695455,33.157386569627135
3,46.60431099548841,43.60373211502808
3,45.5644320150098,48.34401923855539
3,45.02224155060319,51.125378602453665
3,44.304577153592334,56.36790225044859
4,24.7036,58.5546
4,22.70995727289799,57.767625883655384
4,22.72027203569608,53.18737429642312
4,22.531881752442658,48.67079803475842
4,22.242641522630624,43.49250009544379
4,22.08714811240053,38.088877220453526
4,22.222933974525084,34.13247768023015
4,23.03286251501851,29.316409586890554
4,50.57442475288318,44.17878976891042
4,49.9026552749461,47.19123935441656
4,48.784047634633836,52.84606625773739
4,48.21007479143067,57.92784179369389
4,26.731515925549278,55.1334345073247
4,26.656329226588262,50.983694858057255
4,26.39450914419951,46.22920572635776
4,26.153674789606853,41.27161549395594
4,26.08796949178703,37.637308861097154
4,26.340165277695455,33.157386569627135
4,27.399526797779973,28.928168050974325
4,46.60431099548841,43.60373211502808
4,45.5644320150098,48.34401923855539
4,45.02224155060319,51.125378602453665
4,44.304577153592334,56.36790225044859
5,24.7207,56.4505
5,22.72027203569608,53.18737429642312
5,22.531881752442658,48.67079803475842
5,22.242641522630624,43.49250009544379
5,22.08714811240053,38.088877220453526
5,22.222933974525084,34.13247768023015
5,23.03286251501851,29.316409586890554
5,50.57442475288318,44.17878976891042
5,49.9026552749461,47.19123935441656
5,48.784047634633836,52.84606625773739
5,26.731515925549278,55.1334345073247
5,26.656329226588262,50.983694858057255
5,26.39450914419951,46.22920572635776
5,26.153674789606853,41.27161549395594
5,26.08796949178703,37.637308861097154
5,26.340165277695455,33.157386569627135
5,27.399526797779973,28.928168050974325
5,47.69925765032243,38.37013469180885
5,46.60431099548841,43.60373211502808
5,45.5644320150098,48.34401923855539
5,45.02224155060319,51.125378602453665
5,44.304577153592334,56.36790225044859
6,24.7259,54.1604
6,22.72027203569608,53.18737429642312
6,22.531881752442658,48.67079803475842
6,22.242641522630624,43.49250009544379
6,22.08714811240053,38.088877220453526
6,22.222933974525084,34.13247768023015
6,23.03286251501851,29.316409586890554
6,25.040699591322156,25.01812843645156
6,50.57442475288318,44.17878976891042
6,49.9026552749461,47.19123935441656
6,48.784047634633836,52.84606625773739
6,26.656329226588262,50.983694858057255
6,26.39450914419951,46.22920572635776
6,26.153674789606853,41.27161549395594
6,26.08796949178703,37.637308861097154
6,26.340165277695455,33.157386569627135
6,27.399526797779973,28.928168050974325
6,29.775039372270463,25.82921029599369
6,47.69925765032243,38.37013469180885
6,46.60431099548841,43.60373211502808
6,45.5644320150098,48.34401923855539
6,45.02224155060319,51.125378602453665
7,24.6883,52.0855
7,22.531881752442658,48.67079803475842
7,22.242641522630624,43.49250009544379
7,22.08714811240053,38.088877220453526
7,22.222933974525084,34.13247768023015
7,23.03286251501851,29.316409586890554
7,25.040699591322156,25.01812843645156
7,51.64982186979104,39.003760615417924
7,50.57442475288318,44.17878976891042
7,49.9026552749461,47.19123935441656
7,26.656329226588262,50.983694858057255
7,26.39450914419951,46.22920572635776
7,26.153674789606853,41.27161549395594
7,26.08796949178703,37.637308861097154
7,26.340165277695455,33.157386569627135
7,27.399526797779973,28.928168050974325
7,29.775039372270463,25.82921029599369
7,34.15891743958265,24.098042060351
7,48.233171584181925,34.829004696725306
7,47.69925765032243,38.37013469180885
7,46.60431099548841,43.60373211502808
7,45.5644320150098,48.34401923855539
7,45.02224155060319,51.125378602453665
8,24.5941,49.8272
8,22.531881752442658,48.67079803475842
8,22.242641522630624,43.49250009544379
8,22.08714811240053,38.088877220453526
8,22.222933974525084,34.13247768023015
8,23.03286251501851,29.316409586890554
8,25.040699591322156,25.01812843645156
8,28.155052925795353,22.088727412512057
8,51.64982186979104,39.003760615417924
8,50.57442475288318,44.17878976891042
8,49.9026552749461,47.19123935441656
8,26.39450914419951,46.22920572635776
8,26.153674789606853,41.27161549395594
8,26.08796949178703,37.637308861097154
8,26.340165277695455,33.157386569627135
8,27.399526797779973,28.928168050974325
8,29.775039372270463,25.82921029599369
8,34.15891743958265,24.098042060351
8,37.890259351377885,23.81665245888765
8,48.233171584181925,34.829004696725306
8,47.69925765032243,38.37013469180885
8,46.60431099548841,43.60373211502808
8,45.5644320150098,48.34401923855539
9,24.4632,47.45
9,22.242641522630624,43.49250009544379
9,22.08714811240053,38.088877220453526
9,22.222933974525084,34.13247768023015
9,23.03286251501851,29.316409586890554
9,25.040699591322156,25.01812843645156
9,28.155052925795353,22.088727412512057
9,32.97060637958487,20.250632785953908
9,51.64982186979104,39.003760615417924
9,50.57442475288318,44.17878976891042
9,26.39450914419951,46.22920572635776
9,26.153674789606853,41.27161549395594
9,26.08796949178703,37.637308861097154
9,26.340165277695455,33.157386569627135
9,27.399526797779973,28.928168050974325
9,29.775039372270463,25.82921029599369
9,34.15891743958265,24.098042060351
9,37.890259351377885,23.81665245888765
9,42.85399575642836,24.302116740907692
9,48.25260435214039,29.97260648399361
9,48.233171584181925,34.829004696725306
9,47.69925765032243,38.37013469180885
9,46.60431099548841,43.60373211502808
10,24.3186,44.8609
10,22.242641522630624,43.49250009544379
10,22.08714811240053,38.088877220453526
10,22.222933974525084,34.13247768023015
10,23.03286251501851,29.316409586890554
10,25.040699591322156,25.01812843645156
10,28.155052925795353,22.088727412512057
10,32.97060637958487,20.250632785953908
10,37.024666778350934,19.82409799849592
10,51.64982186979104,39.003760615417924
10,26.153674789606853,41.27161549395594
10,26.08796949178703,37.637308861097154
10,26.340165277695455,33.157386569627135
10,27.399526797779973,28.928168050974325
10,29.775039372270463,25.82921029599369
