EC-cones
-1.7191172565603983,41.54307215125159
-1.804397460921633,35.77048576777753
-2.3304583332864786,28.991637714487403
-1.5661255304092383,23.03020816013818
2.0391180360041914,18.113234712598434
7.248463866093152,14.791839050264416
13.004747335232668,12.99159780762806
18.986898143396036,13.77989668338922
24.252149346460097,16.8895841427931
29.354961183633574,20.525061233397416
35.30936644288063,23.064396025249057
41.053118692493825,23.5426011107746
47.29451410494664,22.787370464924987
53.08514224352731,21.098695927807736
58.328786815279045,18.682529255201537
63.853607837751476,15.138318796798602
68.81181941476238,11.193621128109715
73.28585958240066,7.287715540565948
77.91109408379438,3.3808788797836256
82.74551122423145,0.04853822089993254
88.82445325079763,-2.3614286272158425
95.30233052371108,-2.5493730658562535
100.85729973062105,-0.8755104334790553
106.30983099030996,2.1560730887187787
111.76029611290457,6.5280720134913235
114.90952368673467,10.661372698571345
116.32299761148322,16.66755399460224
114.84215700731987,22.682170201395348
112.03054435963435,28.105178742850658
108.53689058525643,34.11650653332627
106.10912203504988,38.85971128417892
103.85903795068072,44.79033229043019
102.65754158478964,50.351058612173134
102.39487695280464,57.00058228792954
103.31986742353591,62.80189680990827
105.35421106700133,68.67614865313072
107.89455293836892,74.19836455619374
110.26298680284941,79.98643001308521
111.22631476978117,85.82480561375816
110.00775513464049,92.06572120092062
106.93312153024883,97.61792888806754
103.03522414466858,102.15870979240637
97.21023506164741,105.14798369269494
91.5863756895593,104.42691730031137
85.83407539081199,102.13514760689186
79.97939082102215,100.29340314712708
74.13798211150969,99.25093713759172
67.7037754621951,98.4714669006818
61.64457971419091,97.9519864988551
55.10549209795446,97.60581840729267
48.37686202091592,97.37755431239852
42.678985528058284,97.10372447669788
37.121355163182805,96.5366861537121
31.19270920321804,95.29224400865337
24.487991694415378,92.67738275381168
20.258025934088558,90.214135183244
14.926117562620092,86.15079245988656
10.728552590724263,82.22730698410155
5.989067259284015,77.11255147691621
2.4908951477544523,72.84027054950155
-1.0289189408245016,67.30183938306793
-2.837052622601132,61.873035919765044
-3.0524629579262217,55.83702604621573
-2.4319017323178844,49.83919227196929
-1.7191172565603936,41.54307215125152
IC-cones
2.272752393288386,41.797977425061575
2.2381478323005037,36.39453248313882
1.735393370849489,30.04643028493628
2.1758678038424217,24.444297637141382
5.921302912184684,20.177936179744044
11.059041568888171,17.526478108361538
16.638945181264177,17.207864995173473
21.617529512279276,19.918364260862802
26.259701044491088,23.29051778283261
31.434222359888537,26.036932601939846
37.33820685234947,27.440199272687344
42.743767135234464,27.457891989744983
48.569839308369275,26.604731137074758
53.99395289751632,25.02733983624112
58.95403853913514,22.875712394760416
64.24505820977471,19.7488285768476
69.01258364009753,16.219536182315704
73.26303533524424,12.634951786091012
77.526373117711,8.898589448074999
81.8054547954912,5.4433258931290665
87.0977874329881,2.3487950883845663
93.05230509880253,1.243905447604293
98.34573399072181,2.4163562788692055
103.52580093096944,5.110447011068139
108.69349845948665,9.12201327198284
111.60894879674485,13.005309800685406
111.99937921973849,18.713695733822682
109.71592778771418,24.061521378147255
106.85621213215789,29.01730766883495
103.68532767584838,34.70151463148722
101.58863333704876,39.22809366777602
99.68728788872234,44.85513446721215
98.65785185682634,50.082480273398
98.35563629088261,56.30878624763054
98.98806380529581,61.774863941266084
100.55029249199224,67.38182519589454
102.73786287440032,72.63419737815101
105.20636259067446,77.94745160223702
106.9686082476471,83.2087364276297
106.7723471366242,89.13929790993843
104.22362211322297,94.49755324774647
100.70318703660455,98.8559064341336
95.18903347638191,101.19678449519817
90.10908728423213,99.5684736548008
84.7102066069749,97.45799880197255
79.14019321829915,96.03710725718368
73.65701281039652,95.1432064087617
67.62927517561013,94.44408200534916
61.95583697912307,93.96398461383778
55.834084101416344,93.63165864905923
49.53459214865687,93.41438903564163
44.19846679805626,93.19012995927827
38.98642068683357,92.74959835263881
33.40436673380916,91.7435774349004
27.058741373207795,89.48119849734852
23.051202302447262,87.25892430382764
18.008770701757058,83.52244313354134
14.045360584987394,79.88536926702437
9.569760470162711,75.13245960977869
6.252934048715872,71.16685221465421
2.8302309328322255,66.06376640178544
1.0740734454330971,61.00922982502884
